usageKey,scientificName,rank,order,matchType,phylum,kingdom,genus,class,confidence,synonym,status,family,usageKey1,scientificName2,rank1,order1,matchType1,phylum1,kingdom1,genus1,class1,confidence1,synonym1,status1,family1,UniqueID,TaxonomicGroup,YearPublished,Kingdom,scientificName1,vernacularName,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus
1540067,"Cheilosia fraterna (Meigen, 1830)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540067,"Cheilosia fraterna (Meigen, 1830)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2382,Hoverflies,1998,Animalia,Cheilosia fraterna,Moerasgitje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
4516680,"Cheilosia grossa (Fallen, 1817) Fallen, 1817",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,100,TRUE,SYNONYM,Syrphidae,4516680,"Cheilosia grossa (Fallen, 1817) Fallen, 1817",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,TRUE,SYNONYM,Syrphidae,INBO:RL:NONVAL:HOV:1998:2383,Hoverflies,1998,Animalia,Cheilosia grossa,Wilgengitje,Achteruitgaand,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1540553,"Cheilosia honesta Rondani, 1868",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,100,TRUE,SYNONYM,Syrphidae,1540553,"Cheilosia honesta Rondani, 1868",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,TRUE,SYNONYM,Syrphidae,INBO:RL:NONVAL:HOV:1998:2384,Hoverflies,1998,Animalia,Cheilosia honesta,Ongeschoren gitje,Bedreigd,EN,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
1540302,"Cheilosia illustrata (Harris, 1780)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540302,"Cheilosia illustrata (Harris, 1780)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2385,Hoverflies,1998,Animalia,Cheilosia illustrata,Wollig gitje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1540633,"Cheilosia impressa (Loew, 1840)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540633,"Cheilosia impressa (Loew, 1840)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2386,Hoverflies,1998,Animalia,Cheilosia impressa,Nazomergitje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1540561,"Cheilosia latifrons (Zetterstedt, 1843)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540561,"Cheilosia latifrons (Zetterstedt, 1843)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2387,Hoverflies,1998,Animalia,Cheilosia latifrons,Bruin gitje,Zeldzaam,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1540480,"Cheilosia lenis (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540480,"Cheilosia lenis (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2388,Hoverflies,1998,Animalia,Cheilosia lenis,Limburgs bosgitje,Zeldzaam,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1540390,"Cheilosia longula (Zetterstedt, 1838)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540390,"Cheilosia longula (Zetterstedt, 1838)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2389,Hoverflies,1998,Animalia,Cheilosia longula,Heidegitje,Bedreigd,EN,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
1540212,"Cheilosia mutabilis (Fallen, 1817)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540212,"Cheilosia mutabilis (Fallen, 1817)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2390,Hoverflies,1998,Animalia,Cheilosia mutabilis,Slank gitje,Bedreigd,EN,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
1540167,"Cheilosia nebulosa (Verrall, 1871)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540167,"Cheilosia nebulosa (Verrall, 1871)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2391,Hoverflies,1998,Animalia,Cheilosia nebulosa,NA,Zeldzaam,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1540138,"Cheilosia nigripes (Meigen, 1822)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540138,"Cheilosia nigripes (Meigen, 1822)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2392,Hoverflies,1998,Animalia,Cheilosia nigripes,Zwartpootgitje,Met uitsterven bedreigd,CR,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
1539941,"Cheilosia pagana (Meigen, 1822)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1539941,"Cheilosia pagana (Meigen, 1822)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2393,Hoverflies,1998,Animalia,Cheilosia pagana,Kervelgitje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
6098376,"Cheilosia praecox (Zetterstedt, 1843)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,TRUE,SYNONYM,Syrphidae,6098376,"Cheilosia praecox (Zetterstedt, 1843)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,TRUE,SYNONYM,Syrphidae,INBO:RL:NONVAL:HOV:1998:2394,Hoverflies,1998,Animalia,Cheilosia praecox,NA,Bedreigd,EN,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
1540608,"Cheilosia proxima (Zetterstedt, 1843)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540608,"Cheilosia proxima (Zetterstedt, 1843)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2395,Hoverflies,1998,Animalia,Cheilosia proxima,Dofbuikgitje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1540495,"Cheilosia ruficollis (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540495,"Cheilosia ruficollis (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2396,Hoverflies,1998,Animalia,Cheilosia ruficollis,NA,Zeldzaam,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1540471,"Cheilosia rufimana (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540471,"Cheilosia rufimana (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2397,Hoverflies,1998,Animalia,Cheilosia rufimana,NA,Zeldzaam,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
4516681,"Cheilosia scutellata (Fallen, 1817) Fallen, 1817",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,100,TRUE,SYNONYM,Syrphidae,4516681,"Cheilosia scutellata (Fallen, 1817) Fallen, 1817",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,TRUE,SYNONYM,Syrphidae,INBO:RL:NONVAL:HOV:1998:2398,Hoverflies,1998,Animalia,Cheilosia scutellata,Paddenstoelgitje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1540296,"Cheilosia semifasciata (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540296,"Cheilosia semifasciata (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2399,Hoverflies,1998,Animalia,Cheilosia semifasciata,Vetplantgitje,Met uitsterven bedreigd,CR,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
1540101,"Cheilosia uviformis (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540101,"Cheilosia uviformis (Becker, 1894)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2400,Hoverflies,1998,Animalia,Cheilosia uviformis,Zilverkopgitje,Zeldzaam,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1540086,"Cheilosia variabilis (Panzer, 1798)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540086,"Cheilosia variabilis (Panzer, 1798)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2401,Hoverflies,1998,Animalia,Cheilosia variabilis,Bosgitje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1540047,"Cheilosia velutina (Loew, 1840)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1540047,"Cheilosia velutina (Loew, 1840)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2402,Hoverflies,1998,Animalia,Cheilosia velutina,Fluwelen gitje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1539991,"Cheilosia vernalis (Fallen, 1817)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1539991,"Cheilosia vernalis (Fallen, 1817)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2403,Hoverflies,1998,Animalia,Cheilosia vernalis,Kustgitje,Achteruitgaand,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1539931,"Cheilosia vicina (Zetterstedt, 1849)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1539931,"Cheilosia vicina (Zetterstedt, 1849)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2404,Hoverflies,1998,Animalia,Cheilosia vicina,Wipneusgitje,Zeldzaam,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1539896,"Cheilosia vulpina (Meigen, 1822)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,99,FALSE,ACCEPTED,Syrphidae,1539896,"Cheilosia vulpina (Meigen, 1822)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Cheilosia,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2405,Hoverflies,1998,Animalia,Cheilosia vulpina,Klitgitje,Uitgestorven,RE,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX)
1536758,"Chrysogaster cemiteriorum (Linnaeus, 1758)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysogaster,Insecta,99,FALSE,ACCEPTED,Syrphidae,1536758,"Chrysogaster cemiteriorum (Linnaeus, 1758)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysogaster,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2406,Hoverflies,1998,Animalia,Chrysogaster cemiteriorum,Geelvleugeldoflijfje,Kwetsbaar,VU,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
1536716,"Chrysogaster solstitialis (Fallen, 1817)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysogaster,Insecta,99,FALSE,ACCEPTED,Syrphidae,1536716,"Chrysogaster solstitialis (Fallen, 1817)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysogaster,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2407,Hoverflies,1998,Animalia,Chrysogaster solstitialis,Donker doflijfje,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1536725,"Chrysogaster virescens Loew, 1854",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysogaster,Insecta,100,FALSE,ACCEPTED,Syrphidae,1536725,"Chrysogaster virescens Loew, 1854",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysogaster,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2408,Hoverflies,1998,Animalia,Chrysogaster virescens,Groen doflijfje,Bedreigd,EN,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
1536009,"Chrysotoxum bicinctum (Linnaeus, 1758)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,99,FALSE,ACCEPTED,Syrphidae,1536009,"Chrysotoxum bicinctum (Linnaeus, 1758)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2409,Hoverflies,1998,Animalia,Chrysotoxum bicinctum,Donkere fopwesp,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1535990,"Chrysotoxum cautum (Harris, 1776)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,99,FALSE,ACCEPTED,Syrphidae,1535990,"Chrysotoxum cautum (Harris, 1776)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2410,Hoverflies,1998,Animalia,Chrysotoxum cautum,Grote fopwesp,Momenteel niet bedreigd,LC,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1535931,"Chrysotoxum elegans Loew, 1841",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,100,FALSE,ACCEPTED,Syrphidae,1535931,"Chrysotoxum elegans Loew, 1841",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2411,Hoverflies,1998,Animalia,Chrysotoxum elegans,Variabele fopwesp,Uitgestorven,RE,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX)
1535954,"Chrysotoxum fasciolatum (De Geer, 1776)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,99,FALSE,ACCEPTED,Syrphidae,1535954,"Chrysotoxum fasciolatum (De Geer, 1776)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2412,Hoverflies,1998,Animalia,Chrysotoxum fasciolatum,Bergfopwesp,Onvoldoende gekend,DD,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
4516839,"Chrysotoxum festivum (Linnaeus, 1758) Linnaeus, 1758",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Xanthogramma,Insecta,100,TRUE,SYNONYM,Syrphidae,4516839,"Chrysotoxum festivum (Linnaeus, 1758) Linnaeus, 1758",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Xanthogramma,Insecta,98,TRUE,SYNONYM,Syrphidae,INBO:RL:NONVAL:HOV:1998:2413,Hoverflies,1998,Animalia,Chrysotoxum festivum,Stipfopwesp,Kwetsbaar,VU,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
1536030,"Chrysotoxum intermedium Meigen, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,100,FALSE,ACCEPTED,Syrphidae,1536030,"Chrysotoxum intermedium Meigen, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2414,Hoverflies,1998,Animalia,Chrysotoxum intermedium,Kale fopwesp,Onvoldoende gekend,DD,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
1535899,"Chrysotoxum octomaculatum Curtis, 1837",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,100,FALSE,ACCEPTED,Syrphidae,1535899,"Chrysotoxum octomaculatum Curtis, 1837",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2415,Hoverflies,1998,Animalia,Chrysotoxum octomaculatum,Heidefopwesp,Uitgestorven,RE,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX)
1536015,"Chrysotoxum vernale Loew, 1841",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,100,FALSE,ACCEPTED,Syrphidae,1536015,"Chrysotoxum vernale Loew, 1841",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Chrysotoxum,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2416,Hoverflies,1998,Animalia,Chrysotoxum vernale,Streepfopwesp,Achteruitgaand,NT,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
5071001,"Criorhina asilica (Fallen, 1816)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Criorhina,Insecta,99,FALSE,ACCEPTED,Syrphidae,5071001,"Criorhina asilica (Fallen, 1816)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Criorhina,Insecta,98,FALSE,ACCEPTED,Syrphidae,INBO:RL:NONVAL:HOV:1998:2417,Hoverflies,1998,Animalia,Criorhina asilica,Bij-woudzwever,Bedreigd,EN,NA,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
