UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus
INBO:RL:NONVAL:HOV:1998:2489,Hoverflies,1998,Animalia,Melanostoma scalare,Melanostoma scalare,Melanostoma scalare,Slanke driehoekzweefvlieg,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2490,Hoverflies,1998,Animalia,Meligramma euchroma,Epistrophella euchroma,,'Stippelelfje',Achteruitgaand,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2491,Hoverflies,1998,Animalia,Meliscaeva auricollis,Meliscaeva auricollis,Meliscaeva auricollis,Variabel elfje,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2492,Hoverflies,1998,Animalia,Meliscaeva cinctella,Meliscaeva cinctella,Meliscaeva cinctella,Stomp elfje,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2493,Hoverflies,1998,Animalia,Merodon avidus,Merodon avidus,Merodon avidus,Kegelnarcisvlieg,Onvoldoende gekend,DD,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
INBO:RL:NONVAL:HOV:1998:2494,Hoverflies,1998,Animalia,Merodon equestris,Merodon equestris,Merodon equestris,Grote narcisvlieg,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2495,Hoverflies,1998,Animalia,Merodon ruficornis,Merodon ruficornis,Merodon ruficornis,,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2496,Hoverflies,1998,Animalia,Microdon devius,Microdon devius,Microdon devius,Kalkknikspriet,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE)
INBO:RL:NONVAL:HOV:1998:2497,Hoverflies,1998,Animalia,Microdon eggeri,Microdon eggeri,Microdon analis,Bosknikspriet,Met uitsterven bedreigd,CR,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:HOV:1998:2498,Hoverflies,1998,Animalia,Microdon mutabilis,Microdon mutabilis,Microdon mutabilis,,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:HOV:1998:2499,Hoverflies,1998,Animalia,Myathropa florea,Myathropa florea,Mallota florea,Doodskopzweefvlieg,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2500,Hoverflies,1998,Animalia,Myolepta dubia,Myolepta dubia,Myolepta dubia,Gele myolepta,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE)
INBO:RL:NONVAL:HOV:1998:2501,Hoverflies,1998,Animalia,Myolepta vara,Myolepta vara,Myolepta femorata,Zwarte myolepta,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:HOV:1998:2502,Hoverflies,1998,Animalia,Neoascia geniculata,Neoascia geniculata,Neoascia geniculata,Kortspriet-korsetzweefvlieg,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2503,Hoverflies,1998,Animalia,Neoascia interrupta,Neoascia interrupta,Neoascia interrupta,Veelvlek-korsetzweefvlieg,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2504,Hoverflies,1998,Animalia,Neoascia meticulosa,Neoascia meticulosa,Neoascia meticulosa,Donkere korsetzweefvlieg,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2505,Hoverflies,1998,Animalia,Neoascia obliqua,Neoascia obliqua,Neoascia obliqua,Scheefvlek-korsetzweefvlieg,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2506,Hoverflies,1998,Animalia,Neoascia podagrica,Neoascia podagrica,Neoascia podagrica,Gewone korsetzweefvlieg,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2507,Hoverflies,1998,Animalia,Neoascia tenur,Neoascia tenur,Neoascia tenur,Tengere korsetzweefvlieg,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2508,Hoverflies,1998,Animalia,Neocnemodon brevidens,Neocnemodon brevidens,Neocnemodon brevidens,Wratjesplatbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2509,Hoverflies,1998,Animalia,Neocnemodon latitarsis,Heringia latitarsis,,Bokspootplatbek,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:HOV:1998:2510,Hoverflies,1998,Animalia,Neocnemodon pubescens,Heringia pubescens,,Donkerhaarplatbek,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:HOV:1998:2511,Hoverflies,1998,Animalia,Neocnemodon vitripennis,Heringia vitripennis,,Gespoorde platbek,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2512,Hoverflies,1998,Animalia,Orthonevra brevicornis,Orthonevra brevicornis,Orthonevra brevicornis,Bosglimmer,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:HOV:1998:2513,Hoverflies,1998,Animalia,Orthonevra elegans,Orthonevra elegans,Orthonevra elegans,,Met uitsterven bedreigd,CR,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:HOV:1998:2514,Hoverflies,1998,Animalia,Orthonevra geniculata,Orthonevra geniculata,Orthonevra geniculata,Vroege glimmer,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2515,Hoverflies,1998,Animalia,Orthonevra intermedia,Orthonevra intermedia,Orthonevra intermedia,Veenglimmer,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE)
INBO:RL:NONVAL:HOV:1998:2516,Hoverflies,1998,Animalia,Orthonevra nobilis,Orthonevra nobilis,Orthonevra nobilis,Zomerse glimmer,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:HOV:1998:2517,Hoverflies,1998,Animalia,Orthonevra splendens,Orthonevra splendens,Orthonevra splendens,,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2518,Hoverflies,1998,Animalia,Paragus bicolor,Paragus bicolor,Paragus bicolor,Rood kalkkrieltje,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE)
INBO:RL:NONVAL:HOV:1998:2519,Hoverflies,1998,Animalia,Paragus finitimus,Paragus finitimus,Paragus finitimus,Moeraskalkkrieltje,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE)
INBO:RL:NONVAL:HOV:1998:2520,Hoverflies,1998,Animalia,Paragus haemorrhous,Paragus haemorrhous,Paragus haemorrhous,Gewoon krieltje,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2521,Hoverflies,1998,Animalia,Paragus majoranae,Paragus majoranae,Paragus majoranae,Zilveren krieltje,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE)
INBO:RL:NONVAL:HOV:1998:2522,Hoverflies,1998,Animalia,Paragus tibialis,Paragus tibialis,Paragus tibialis,Piemelkrieltje,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:HOV:1998:2523,Hoverflies,1998,Animalia,Parasyrphus annulatus,Parasyrphus annulatus,Parasyrphus annulatus,Dennenroetneusje,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2524,Hoverflies,1998,Animalia,Parasyrphus lineola,Parasyrphus lineola,Parasyrphus lineola,Zwartpootroetneusje,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2525,Hoverflies,1998,Animalia,Parasyrphus malinellus,Parasyrphus malinellus,Parasyrphus malinellus,Glimmend roetneusje,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2526,Hoverflies,1998,Animalia,Parasyrphus nigritarsis,Parasyrphus nigritarsis,Parasyrphus nigritarsis,Haantjesbandzweefvlieg,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2527,Hoverflies,1998,Animalia,Parasyrphus punctulatus,Parasyrphus punctulatus,Parasyrphus punctulatus,Gevlekt roetneusje,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2528,Hoverflies,1998,Animalia,Parasyrphus vittiger,Parasyrphus vittiger,Parasyrphus vittiger,Ringpootroetneusje,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2529,Hoverflies,1998,Animalia,Parhelophilus consimilis,Parhelophilus consimilis,Parhelophilus consimilis,Veenfluweelzweefvlieg,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE)
INBO:RL:NONVAL:HOV:1998:2530,Hoverflies,1998,Animalia,Parhelophilus frutetorum,Parhelophilus frutetorum,Parhelophilus frutetorum,Bosfluweelzweefvlieg,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:HOV:1998:2531,Hoverflies,1998,Animalia,Parhelophilus versicolor,Parhelophilus versicolor,Parhelophilus versicolor,Gewone fluweelzweefvlieg,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:HOV:1998:2532,Hoverflies,1998,Animalia,Pelecocera tricincta,Pelecocera tricincta,Pelecocera tricincta,Bijlsprietje,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE)
INBO:RL:NONVAL:HOV:1998:2533,Hoverflies,1998,Animalia,Pipiza austriaca,Pipiza austriaca,Pipiza festiva,Knobbeldijplatbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2534,Hoverflies,1998,Animalia,Pipiza bimaculata,Pipiza bimaculata,Pipiza bimaculata,Fijngestippelde platbek,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:HOV:1998:2535,Hoverflies,1998,Animalia,Pipiza fenestrata,Pipiza fenestrata,Pipiza fenestrata,Vliegerplatbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2536,Hoverflies,1998,Animalia,Pipiza festiva,Pipiza festiva,Pipiza festiva,Geelbuikplatbek,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:HOV:1998:2537,Hoverflies,1998,Animalia,Pipiza lugubris,Pipiza lugubris,Pipiza lugubris,Donkere platbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2538,Hoverflies,1998,Animalia,Pipiza luteitarsis,Pipiza luteitarsis,Pipiza luteitarsis,Slanke platbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2539,Hoverflies,1998,Animalia,Pipiza noctiluca,Pipiza noctiluca,Pipiza noctiluca,Grofgestippelde platbek,Achteruitgaand,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2540,Hoverflies,1998,Animalia,Pipiza notata,Pipiza notata,Pipiza notata,Fijngestippelde platbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:HOV:1998:2541,Hoverflies,1998,Animalia,Pipiza quadrimaculata,Pipiza quadrimaculata,Pipiza quadrimaculata,Korte platbek,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
