UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLC code Translated term,gbifapi_rank,gbifapi_acceptedKey,gbifapi_acceptedScientificName,gbifapi_canonicalName,gbifapi_class,gbifapi_classKey,gbifapi_confidence,gbifapi_family,gbifapi_familyKey,gbifapi_genus,gbifapi_genusKey,gbifapi_kingdom,gbifapi_kingdomKey,gbifapi_matchType,gbifapi_note,gbifapi_order,gbifapi_orderKey,gbifapi_phylum,gbifapi_phylumKey,gbifapi_rank,gbifapi_scientificName,gbifapi_species,gbifapi_speciesKey,gbifapi_status,gbifapi_synonym,gbifapi_usageKey
INBO:RL:NONVAL:SPI:1998:3849,Spiders,1998,Animalia,Microlinyphia impigra,Microlinyphia impigra,Microlinyphia impigra,Zweep-hangmatspin,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,2136313,"Microlinyphia impigra (O. Pickard-Cambridge, 1871)",Microlinyphia impigra,Arachnida,367,100,Linyphiidae,3415,Microlinyphia,2136301,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Microlinyphia impigra (O. Pickard-Cambridge, 1871)",Microlinyphia impigra,2136313,ACCEPTED,False,2136313
INBO:RL:NONVAL:SPI:1998:3850,Spiders,1998,Animalia,Microlinyphia pusilla,Microlinyphia pusilla,Microlinyphia pusilla,Kleine heidehangmatspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2136309,"Microlinyphia pusilla (Sundevall, 1830)",Microlinyphia pusilla,Arachnida,367,100,Linyphiidae,3415,Microlinyphia,2136301,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Microlinyphia pusilla (Sundevall, 1830)",Microlinyphia pusilla,2136309,ACCEPTED,False,2136309
INBO:RL:NONVAL:SPI:1998:3851,Spiders,1998,Animalia,Micrommata virescens,Micrommata virescens,Micrommata virescens,Groene jachtspin,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,2161872,"Micrommata virescens (Clerck, 1757)",Micrommata virescens,Arachnida,367,100,Sparassidae,5647,Micrommata,2161866,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Micrommata virescens (Clerck, 1757)",Micrommata virescens,2161872,ACCEPTED,False,2161872
INBO:RL:NONVAL:SPI:1998:3852,Spiders,1998,Animalia,Microneta viaria,Microneta viaria,Microneta viaria,Lentestrooiselspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2134854,"Microneta viaria (Blackwall, 1841)",Microneta viaria,Arachnida,367,100,Linyphiidae,3415,Microneta,2134846,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Microneta viaria (Blackwall, 1841)",Microneta viaria,2134854,ACCEPTED,False,2134854
INBO:RL:NONVAL:SPI:1998:3853,Spiders,1998,Animalia,Milleriana inerrans,Collinsia inerrans,,Pionierdwergspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,,2138288,"Collinsia inerrans (O. Pickard-Cambridge, 1885)",Collinsia inerrans,Arachnida,367,100,Linyphiidae,3415,Collinsia,2138262,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Collinsia inerrans (O. Pickard-Cambridge, 1885)",Collinsia inerrans,2138288,ACCEPTED,False,2138288
INBO:RL:NONVAL:SPI:1998:3854,Spiders,1998,Animalia,Minyriolus pusillus,Minyriolus pusillus,Minyriolus pusillus,Deukkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2134389,"Minyriolus pusillus (Wider, 1834)",Minyriolus pusillus,Arachnida,367,100,Linyphiidae,3415,Minyriolus,2134387,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Minyriolus pusillus (Wider, 1834)",Minyriolus pusillus,2134389,ACCEPTED,False,2134389
INBO:RL:NONVAL:SPI:1998:3855,Spiders,1998,Animalia,Mioxena blanda,Mioxena blanda,Mioxena blanda,Bleek dwergspinnetje,Zeldzaam,NT,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,2134358,"Mioxena blanda (Simon, 1884)",Mioxena blanda,Arachnida,367,100,Linyphiidae,3415,Mioxena,2134357,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Mioxena blanda (Simon, 1884)",Mioxena blanda,2134358,ACCEPTED,False,2134358
INBO:RL:NONVAL:SPI:1998:3856,Spiders,1998,Animalia,Misumena vatia,Misumena vatia,Misumena vatia,Gewone kameleonspin,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,2165951,"Misumena vatia (Clerck, 1757)",Misumena vatia,Arachnida,367,100,Thomisidae,6163,Misumena,2165925,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Misumena vatia (Clerck, 1757)",Misumena vatia,2165951,ACCEPTED,False,2165951
INBO:RL:NONVAL:SPI:1998:3857,Spiders,1998,Animalia,Misumenops tricuspidatus,Misumenops tricuspidatus,Ebrechtella tricuspidata,Gestreepte kameleonspin,Zeldzaam,NT,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,2166830,"Ebrechtella tricuspidata (Fabricius, 1775)",Misumenops tricuspidatus,Arachnida,367,100,Thomisidae,6163,Ebrechtella,2166824,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Misumenops tricuspidatus Fabricius, 1775",Ebrechtella tricuspidata,2166830,SYNONYM,True,4550276
INBO:RL:NONVAL:SPI:1998:3858,Spiders,1998,Animalia,Moebelia penicillata,Moebelia penicillata,Moebelia penicillata,Schorsdwergspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2137254,"Moebelia penicillata (Westring, 1851)",Moebelia penicillata,Arachnida,367,100,Linyphiidae,3415,Moebelia,2137251,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Moebelia penicillata (Westring, 1851)",Moebelia penicillata,2137254,ACCEPTED,False,2137254
INBO:RL:NONVAL:SPI:1998:3859,Spiders,1998,Animalia,Monocephalus castaneipes,Monocephalus castaneipes,Monocephalus castaneipes,Breed groefkopje,Zeldzaam,NT,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,2134186,"Monocephalus castaneipes (Simon, 1884)",Monocephalus castaneipes,Arachnida,367,100,Linyphiidae,3415,Monocephalus,2134185,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Monocephalus castaneipes (Simon, 1884)",Monocephalus castaneipes,2134186,ACCEPTED,False,2134186
INBO:RL:NONVAL:SPI:1998:3860,Spiders,1998,Animalia,Monocephalus fuscipes,Monocephalus fuscipes,Monocephalus fuscipes,Smal groefkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2134187,"Monocephalus fuscipes (Blackwall, 1836)",Monocephalus fuscipes,Arachnida,367,100,Linyphiidae,3415,Monocephalus,2134185,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Monocephalus fuscipes (Blackwall, 1836)",Monocephalus fuscipes,2134187,ACCEPTED,False,2134187
INBO:RL:NONVAL:SPI:1998:3861,Spiders,1998,Animalia,Myrmarachne formicaria,Myrmarachne formicaria,Myrmarachne formicaria,Bosmierspringspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2175367,"Myrmarachne formicaria (De Geer, 1778)",Myrmarachne formicaria,Arachnida,367,100,Salticidae,5644,Myrmarachne,2175271,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Myrmarachne formicaria (De Geer, 1778)",Myrmarachne formicaria,2175367,ACCEPTED,False,2175367
INBO:RL:NONVAL:SPI:1998:3862,Spiders,1998,Animalia,Neon reticulatus,Neon reticulatus,Neon reticulatus,Gewone neon,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2171782,"Neon reticulatus (Blackwall, 1853)",Neon reticulatus,Arachnida,367,100,Salticidae,5644,Neon,2171769,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neon reticulatus (Blackwall, 1853)",Neon reticulatus,2171782,ACCEPTED,False,2171782
INBO:RL:NONVAL:SPI:1998:3863,Spiders,1998,Animalia,Neon valentulus,Neon valentulus,Neon valentulus,Donkere neon,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,2171796,"Neon valentulus Falconer, 1912",Neon valentulus,Arachnida,367,100,Salticidae,5644,Neon,2171769,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neon valentulus Falconer, 1912",Neon valentulus,2171796,ACCEPTED,False,2171796
INBO:RL:NONVAL:SPI:1998:3864,Spiders,1998,Animalia,Neoscona adianta,Neoscona adianta,Neoscona adianta,Heidewielwebspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2158851,"Neoscona adianta (Walckenaer, 1802)",Neoscona adianta,Arachnida,367,100,Araneidae,7359,Neoscona,2158815,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neoscona adianta (Walckenaer, 1802)",Neoscona adianta,2158851,ACCEPTED,False,2158851
INBO:RL:NONVAL:SPI:1998:3865,Spiders,1998,Animalia,Neriene clathrata,Neriene clathrata,Neriene clathrata,Kruid-hangmatspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2137387,"Neriene clathrata (Sundevall, 1830)",Neriene clathrata,Arachnida,367,100,Linyphiidae,3415,Neriene,2137341,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neriene clathrata (Sundevall, 1830)",Neriene clathrata,2137387,ACCEPTED,False,2137387
INBO:RL:NONVAL:SPI:1998:3866,Spiders,1998,Animalia,Neriene emphana,Neriene emphana,Neriene emphana,Langpalp-hangmatspin,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,2137372,"Neriene emphana (Walckenaer, 1841)",Neriene emphana,Arachnida,367,100,Linyphiidae,3415,Neriene,2137341,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neriene emphana (Walckenaer, 1841)",Neriene emphana,2137372,ACCEPTED,False,2137372
INBO:RL:NONVAL:SPI:1998:3867,Spiders,1998,Animalia,Neriene furtiva,Neriene furtiva,Neriene furtiva,Steppe-hangmatspin,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Endangered (EN) / EN,SPECIES,2137346,"Neriene furtiva (O. Pickard-Cambridge, 1871)",Neriene furtiva,Arachnida,367,100,Linyphiidae,3415,Neriene,2137341,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neriene furtiva (O. Pickard-Cambridge, 1871)",Neriene furtiva,2137346,ACCEPTED,False,2137346
INBO:RL:NONVAL:SPI:1998:3868,Spiders,1998,Animalia,Neriene hammeni,Neriene hammeni,Neriene hammeni,Van der hammens hangmatspin,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Endangered (EN) / EN,SPECIES,2137378,"Neriene hammeni (van Helsdingen, 1963)",Neriene hammeni,Arachnida,367,100,Linyphiidae,3415,Neriene,2137341,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neriene hammeni (van Helsdingen, 1963)",Neriene hammeni,2137378,ACCEPTED,False,2137378
INBO:RL:NONVAL:SPI:1998:3869,Spiders,1998,Animalia,Neriene montana,Neriene montana,Neriene montana,Lentehangmatspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2137357,"Neriene montana (Clerck, 1757)",Neriene montana,Arachnida,367,100,Linyphiidae,3415,Neriene,2137341,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neriene montana (Clerck, 1757)",Neriene montana,2137357,ACCEPTED,False,2137357
INBO:RL:NONVAL:SPI:1998:3870,Spiders,1998,Animalia,Neriene peltata,Neriene peltata,Neriene peltata,Bleke hangmatspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2137354,"Neriene peltata (Wider, 1834)",Neriene peltata,Arachnida,367,100,Linyphiidae,3415,Neriene,2137341,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neriene peltata (Wider, 1834)",Neriene peltata,2137354,ACCEPTED,False,2137354
INBO:RL:NONVAL:SPI:1998:3871,Spiders,1998,Animalia,Neriene radiata,Neriene radiata,Neriene radiata,Zomerhangmatspin,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,2137370,"Neriene radiata (Walckenaer, 1841)",Neriene radiata,Arachnida,367,100,Linyphiidae,3415,Neriene,2137341,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Neriene radiata (Walckenaer, 1841)",Neriene radiata,2137370,ACCEPTED,False,2137370
INBO:RL:NONVAL:SPI:1998:3872,Spiders,1998,Animalia,Nesticus cellulanus,Nesticus cellulanus,Nesticus cellulanus,Holenspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,9012561,"Nesticus cellulanus (Clerck, 1757)",Nesticus cellulanus,Arachnida,367,100,Nesticidae,9565,Nesticus,2152828,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Nesticus cellulanus (Clerck, 1757)",Nesticus cellulanus,9012561,ACCEPTED,False,9012561
INBO:RL:NONVAL:SPI:1998:3873,Spiders,1998,Animalia,Nigma flavescens,Nigma flavescens,Nigma flavescens,Geel kaardertje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2145001,"Nigma flavescens (Walckenaer, 1830)",Nigma flavescens,Arachnida,367,100,Dictynidae,3407,Nigma,2144993,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Nigma flavescens (Walckenaer, 1830)",Nigma flavescens,2145001,ACCEPTED,False,2145001
INBO:RL:NONVAL:SPI:1998:3874,Spiders,1998,Animalia,Nigma walckenaeri,Nigma walckenaeri,Nigma walckenaeri,Groen kaardertje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2144994,"Nigma walckenaeri (Roewer, 1951)",Nigma walckenaeri,Arachnida,367,100,Dictynidae,3407,Nigma,2144993,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Nigma walckenaeri (Roewer, 1951)",Nigma walckenaeri,2144994,ACCEPTED,False,2144994
INBO:RL:NONVAL:SPI:1998:3875,Spiders,1998,Animalia,Notioscopus sarcinatus,Notioscopus sarcinatus,Notioscopus sarcinatus,Spleetkopje,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,2136283,"Notioscopus sarcinatus (O. Pickard-Cambridge, 1872)",Notioscopus sarcinatus,Arachnida,367,100,Linyphiidae,3415,Notioscopus,2136282,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Notioscopus sarcinatus (O. Pickard-Cambridge, 1872)",Notioscopus sarcinatus,2136283,ACCEPTED,False,2136283
INBO:RL:NONVAL:SPI:1998:3876,Spiders,1998,Animalia,Nuctenea umbratica,Nuctenea umbratica,Nuctenea umbratica,Platte wielwebspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2158999,"Nuctenea umbratica (Clerck, 1757)",Nuctenea umbratica,Arachnida,367,100,Araneidae,7359,Nuctenea,2158996,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Nuctenea umbratica (Clerck, 1757)",Nuctenea umbratica,2158999,ACCEPTED,False,2158999
INBO:RL:NONVAL:SPI:1998:3877,Spiders,1998,Animalia,Oecobius navus,Oecobius navus,Oecobius navus,Huisspiraalspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2162537,"Oecobius navus Blackwall, 1859",Oecobius navus,Arachnida,367,100,Oecobiidae,9708,Oecobius,2162467,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Oecobius navus Blackwall, 1859",Oecobius navus,2162537,ACCEPTED,False,2162537
INBO:RL:NONVAL:SPI:1998:3878,Spiders,1998,Animalia,Oedothorax agrestis,Oedothorax agrestis,Oedothorax agrestis,Gewone akkerdwergspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2136038,"Oedothorax agrestis (Blackwall, 1853)",Oedothorax agrestis,Arachnida,367,100,Linyphiidae,3415,Oedothorax,2136005,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Oedothorax agrestis (Blackwall, 1853)",Oedothorax agrestis,2136038,ACCEPTED,False,2136038
INBO:RL:NONVAL:SPI:1998:3879,Spiders,1998,Animalia,Oedothorax apicatus,Oedothorax apicatus,Oedothorax apicatus,Knobbelakkerdwergspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2136050,"Oedothorax apicatus (Blackwall, 1850)",Oedothorax apicatus,Arachnida,367,100,Linyphiidae,3415,Oedothorax,2136005,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Oedothorax apicatus (Blackwall, 1850)",Oedothorax apicatus,2136050,ACCEPTED,False,2136050
INBO:RL:NONVAL:SPI:1998:3880,Spiders,1998,Animalia,Oedothorax fuscus,Oedothorax fuscus,Oedothorax fuscus,Gewone velddwergspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2136031,"Oedothorax fuscus (Blackwall, 1834)",Oedothorax fuscus,Arachnida,367,100,Linyphiidae,3415,Oedothorax,2136005,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Oedothorax fuscus (Blackwall, 1834)",Oedothorax fuscus,2136031,ACCEPTED,False,2136031
INBO:RL:NONVAL:SPI:1998:3881,Spiders,1998,Animalia,Oedothorax gibbosus,Oedothorax gibbosus,Oedothorax gibbosus,Bult-velddwergspin,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,2136055,"Oedothorax gibbosus (Blackwall, 1841)",Oedothorax gibbosus,Arachnida,367,100,Linyphiidae,3415,Oedothorax,2136005,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Oedothorax gibbosus (Blackwall, 1841)",Oedothorax gibbosus,2136055,ACCEPTED,False,2136055
INBO:RL:NONVAL:SPI:1998:3882,Spiders,1998,Animalia,Oedothorax retusus,Oedothorax retusus,Oedothorax retusus,Bolkopvelddwergspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2136022,"Oedothorax retusus (Westring, 1851)",Oedothorax retusus,Arachnida,367,100,Linyphiidae,3415,Oedothorax,2136005,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Oedothorax retusus (Westring, 1851)",Oedothorax retusus,2136022,ACCEPTED,False,2136022
INBO:RL:NONVAL:SPI:1998:3883,Spiders,1998,Animalia,Oonops domesticus,Oonops domesticus,Oonops domesticus,Huisdwergzesoog,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,2140598,"Oonops domesticus Dalmas, 1916",Oonops domesticus,Arachnida,367,100,Oonopidae,6185,Oonops,2140586,Animalia,1,EXACT,,Araneae,1496,Arthropoda,54,SPECIES,"Oonops domesticus Dalmas, 1916",Oonops domesticus,2140598,ACCEPTED,False,2140598
