"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","occurrenceID","recordedBy","otherCatalogNumbers","eventDate","continent","countryCode","municipality","verbatimLocality","decimalLatitude","decimalLongitude","geodeticDatum","verbatimCoordinateSystem","identifiedBy","scientificName","kingdom","taxonRank","scientificNameAuthorship","nomenclaturalCode"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1232","VMM","INBO:NBN:BFN0017900009SAJ","2000-05-27","Europe","BE","Brecht","Sint-Lenaarts, Vaartdijk 100m richting Beerse",51.33864,4.6597,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:169","VMM","INBO:NBN:BFN0017900009SAK","2003-05-17","Europe","BE","Brecht","Sint-Lenaarts, Vaartdijk 100m richting Beerse",51.33864,4.6597,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:489","VMM","INBO:NBN:BFN0017900009SAL","2003-05-17","Europe","BE","Brecht","Sint-Lenaarts, Vaartdijk 100m richting Beerse",51.33864,4.6597,"WGS84","decimal degrees","Boets P","Dikerogammarus villosus","Animalia","species","(Sowinsky, 1894)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1233","VMM","INBO:NBN:BFN0017900009SAM","2003-05-17","Europe","BE","Brecht","Sint-Lenaarts, Vaartdijk 100m richting Beerse",51.33864,4.6597,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2275","VMM","INBO:NBN:BFN0017900009SAN","2009-10-02","Europe","BE","Rumst","hoek Heindonksesteenweg-Stuivenbergbaan, afw brug",51.07884,4.38652,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:813","VMM","INBO:NBN:BFN0017900009SAO","1999-08-05","Europe","BE","Grobbendonk","Bouwel, t.h.v. Derde Sas, aan limnigraaf",51.17728,4.70757,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1235","VMM","INBO:NBN:BFN0017900009SAP","2004-09-11","Europe","BE","Grobbendonk","Bouwel, t.h.v. Derde Sas, aan limnigraaf",51.17728,4.70757,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1236","VMM","INBO:NBN:BFN0017900009SAQ","1996-10-20","Europe","BE","Grobbendonk","Boudewijnstraat-Netestr., opw brug en overstort",51.18843,4.73873,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1240","VMM","INBO:NBN:BFN0017900009SAR","2002-09-13","Europe","BE","Grobbendonk","Boudewijnstraat-Netestr., opw brug en overstort",51.18843,4.73873,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1237","VMM","INBO:NBN:BFN0017900009SAS","2003-05-22","Europe","BE","Grobbendonk","Boudewijnstraat-Netestr., opw brug en overstort",51.18843,4.73873,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:818","VMM","INBO:NBN:BFN0017900009SAT","2004-09-11","Europe","BE","Grobbendonk","Boudewijnstraat-Netestr., opw brug en overstort",51.18843,4.73873,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1239","VMM","INBO:NBN:BFN0017900009SAU","2004-09-11","Europe","BE","Grobbendonk","Boudewijnstraat-Netestr., opw brug en overstort",51.18843,4.73873,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1238","VMM","INBO:NBN:BFN0017900009SAV","2005-09-29","Europe","BE","Grobbendonk","Boudewijnstraat-Netestr., opw brug en overstort",51.18843,4.73873,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:170","VMM","INBO:NBN:BFN0017900009SAW","1995-06-10","Europe","BE","Grobbendonk","70 m afw brug Bauwelsesteenweg/Nijverheidslaan",51.1797,4.74385,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1241","VMM","INBO:NBN:BFN0017900009SAX","1995-06-10","Europe","BE","Grobbendonk","70 m afw brug Bauwelsesteenweg/Nijverheidslaan",51.1797,4.74385,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:171","VMM","INBO:NBN:BFN0017900009SAY","1997-05-28","Europe","BE","Grobbendonk","70 m afw brug Bauwelsesteenweg/Nijverheidslaan",51.1797,4.74385,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:490","VMM","INBO:NBN:BFN0017900009SAZ","1997-05-28","Europe","BE","Grobbendonk","70 m afw brug Bauwelsesteenweg/Nijverheidslaan",51.1797,4.74385,"WGS84","decimal degrees","Boets P","Dikerogammarus villosus","Animalia","species","(Sowinsky, 1894)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1243","VMM","INBO:NBN:BFN0017900009SB0","1997-05-28","Europe","BE","Grobbendonk","70 m afw brug Bauwelsesteenweg/Nijverheidslaan",51.1797,4.74385,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:23","VMM","INBO:NBN:BFN0017900009SB1","2005-06-18","Europe","BE","Grobbendonk","70 m afw brug Bauwelsesteenweg/Nijverheidslaan",51.1797,4.74385,"WGS84","decimal degrees","Boets P","Atyaephyra desmarestii","Animalia","species","(Millet, 1831)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:172","VMM","INBO:NBN:BFN0017900009SB2","2005-06-18","Europe","BE","Grobbendonk","70 m afw brug Bauwelsesteenweg/Nijverheidslaan",51.1797,4.74385,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1242","VMM","INBO:NBN:BFN0017900009SB3","2005-06-18","Europe","BE","Grobbendonk","70 m afw brug Bauwelsesteenweg/Nijverheidslaan",51.1797,4.74385,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2315","VMM","INBO:NBN:BFN0017900009SB4","2009-09-17","Europe","BE","Hulshout","Doodsbroekstraat(FC)// Bunders, via zandweg(BIO)",51.06848,4.77707,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2813","VMM","INBO:NBN:BFN0017900009SB5","2003-08-07","Europe","BE","Hulshout","Einde Kleine Katelijnestraat",51.06525,4.81131,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:34","VMM","INBO:NBN:BFN0017900009SB6","2001-10-19","Europe","BE","Geel","Ten Aard, grens Lichtaart (Bobbejaanland), opw. Lichtaartseweg/Olenstw.",51.19876,4.90305,"WGS84","decimal degrees","Boets P","Atyaephyra desmarestii","Animalia","species","(Millet, 1831)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:831","VMM","INBO:NBN:BFN0017900009SB7","1999-09-08","Europe","BE","Geel","Roerdompstraat, afw brug",51.19657,4.91862,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2325","VMM","INBO:NBN:BFN0017900009SB8","2009-10-31","Europe","BE","Geel","Roerdompstraat, afw brug",51.19657,4.91862,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:995","VMM","INBO:NBN:BFN0017900009SB9","1996-10-05","Europe","BE","Geel","Lichtaart, Eerselingse Dijk, opw brug",51.20537,4.92691,"WGS84","decimal degrees","Boets P","Gammarus roeseli","Animalia","species","Gervais","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:994","VMM","INBO:NBN:BFN0017900009SBA","1997-10-02","Europe","BE","Geel","Lichtaart, Eerselingse Dijk, opw brug",51.20537,4.92691,"WGS84","decimal degrees","Boets P","Gammarus roeseli","Animalia","species","Gervais","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1279","VMM","INBO:NBN:BFN0017900009SBB","2004-09-11","Europe","BE","Geel","Lichtaart, Eerselingse Dijk, opw brug",51.20537,4.92691,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:832","VMM","INBO:NBN:BFN0017900009SBC","2004-10-10","Europe","BE","Geel","Lichtaart, Eerselingse Dijk, opw brug",51.20537,4.92691,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2328","VMM","INBO:NBN:BFN0017900009SBD","2009-10-07","Europe","BE","Geel","Zeggendijk",51.20877,4.94042,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1280","VMM","INBO:NBN:BFN0017900009SBE","2009-01-31","Europe","BE","Geel","zammelsbroek",51.10058,4.97994,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2528","VMM","INBO:NBN:BFN0017900009SBF","1999-10-21","Europe","BE","Geel","Ten Aard, Broekstraat/Breevensedijk, afw brug",51.21166,4.98476,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:833","VMM","INBO:NBN:BFN0017900009SBG","1999-09-02","Europe","BE","Geel","Stelen, Kemeldijk-Wilders, 300m opw duiker onder Albertkanaal",51.12755,4.98786,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2529","VMM","INBO:NBN:BFN0017900009SBH","2004-07-14","Europe","BE","Geel","Wilders, opw brug en monding in Grote Nete",51.14445,4.99316,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:834","VMM","INBO:NBN:BFN0017900009SBI","1999-08-07","Europe","BE","Geel","Winkelomheide, Wildersedijk(zijweg), opw brug",51.1427,5.00774,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2823","VMM","INBO:NBN:BFN0017900009SBJ","2004-04-09","Europe","BE","Geel","Opw oprit gemeentelijke visvijver",51.20501,5.02372,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:200","VMM","INBO:NBN:BFN0017900009SBK","1994-05-21","Europe","BE","Geel","sluis Mol",51.21159,5.03904,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1283","VMM","INBO:NBN:BFN0017900009SBL","1994-05-21","Europe","BE","Geel","sluis Mol",51.21159,5.03904,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:199","VMM","INBO:NBN:BFN0017900009SBM","1997-05-17","Europe","BE","Geel","sluis Mol",51.21159,5.03904,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1284","VMM","INBO:NBN:BFN0017900009SBN","1997-05-17","Europe","BE","Geel","sluis Mol",51.21159,5.03904,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2330","VMM","INBO:NBN:BFN0017900009SBO","2009-10-31","Europe","BE","Geel","Gewad, opw brugje, thv Club Vrije Vissers",51.14443,5.06304,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1234","VMM","INBO:NBN:BFN0017900009SBP","2004-08-08","Europe","BE","Heist-op-den-Berg","Bevelsesteenweg, afw Hellebrug",51.12241,4.69784,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2805","VMM","INBO:NBN:BFN0017900009SBQ","2004-08-08","Europe","BE","Heist-op-den-Berg","Nieuwendijk, opw brug, ca 40m opw effluent RWZI",51.09953,4.73604,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2806","VMM","INBO:NBN:BFN0017900009SBR","2004-04-16","Europe","BE","Heist-op-den-Berg","K. Govaerststraat-Krombeekweg, afw brug",51.1027,4.73611,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:817","VMM","INBO:NBN:BFN0017900009SBS","2009-10-07","Europe","BE","Heist-op-den-Berg","K. Govaerststraat-Krombeekweg, afw brug",51.1027,4.73611,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2311","VMM","INBO:NBN:BFN0017900009SBT","2009-10-07","Europe","BE","Heist-op-den-Berg","K. Govaerststraat-Krombeekweg, afw brug",51.1027,4.73611,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2516","VMM","INBO:NBN:BFN0017900009SBU","2009-10-07","Europe","BE","Heist-op-den-Berg","K. Govaerststraat-Krombeekweg, afw brug",51.1027,4.73611,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2809","VMM","INBO:NBN:BFN0017900009SBV","2004-08-08","Europe","BE","Heist-op-den-Berg","Herentalsesteenweg, 200m afw Lodijkbrug, opw Brug. Laak",51.08034,4.75781,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:821","VMM","INBO:NBN:BFN0017900009SBW","1999-09-03","Europe","BE","Heist-op-den-Berg","Herentalsestwg, 300m opw Lodijkbrug",51.07546,4.75799,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:822","VMM","INBO:NBN:BFN0017900009SBX","2004-08-08","Europe","BE","Heist-op-den-Berg","Herentalsestwg, 300m opw Lodijkbrug",51.07546,4.75799,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2810","VMM","INBO:NBN:BFN0017900009SBY","2004-08-08","Europe","BE","Heist-op-den-Berg","Herentalsestwg, 300m opw Lodijkbrug",51.07546,4.75799,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2314","VMM","INBO:NBN:BFN0017900009SBZ","2009-10-07","Europe","BE","Heist-op-den-Berg","Zonderschot, Westerlosesteenweg, afw brug(BIO), opw brug(FC)",51.06572,4.75893,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2316","VMM","INBO:NBN:BFN0017900009SC0","2009-10-09","Europe","BE","Heist-op-den-Berg","Booischot, dijk Grote Nete, thv Pallieterhoeve, 30 m opw monding",51.0613,4.78552,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
