"UniqueID";"TaxonomicGroup";"YearPublished";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"SpeciesnameDutch";"RLCAsPublished";"RLC";"RLCEurope";"Criteria";"IUCNCriteria";"Reference";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine"
"INBO_RL_VAL_PLA_2006_5000";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"trichophyllus";"Ranunculus trichophyllus Chaix";"Kleine waterranonkel";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Shortlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5001";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"tripartitus";"Ranunculus tripartitus DC.";"Driedelige waterranonkel";"Zeldzaam";"NT";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Marshes";;"High";"Shortlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5002";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Brassicaceae";"Raphanus";"raphanistrum";"Raphanus raphanistrum L.";"Knopherik";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Agriculture";;"High";"Shortlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5003";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Resedaceae";"Reseda";"lutea";"Reseda lutea L.";"Wilde reseda";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Anthropogenic";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5004";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Resedaceae";"Reseda";"luteola";"Reseda luteola L.";"Wouw";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Anthropogenic";;"High";"Shortlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5005";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rhamnales";"Rhamnaceae";"Rhamnus";"catharticus";"Rhamnus cathartica L.";"Wegedoorn";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5006";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Scrophulariales";"Scrophulariaceae";"Rhinanthus";"alectorolophus";"Rhinanthus alectorolophus (Scop.) Pollich";"Harige ratelaar";"Met verdwijning bedreigd";"CR";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Shortlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5007";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Scrophulariales";"Scrophulariaceae";"Rhinanthus";"angustifolius";"Rhinanthus angustifolius C.C. Gmel.";"Grote ratelaar";"Kwetsbaar";"VU";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Heathlands";"Grasslands";"High";"Shortlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5008";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Scrophulariales";"Scrophulariaceae";"Rhinanthus";"minor";"Rhinanthus minor L.";"Kleine ratelaar";"Kwetsbaar";"VU";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Shortlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5009";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Rhynchospora";"alba";"Rhynchospora alba (L.) Vahl";"Witte snavelbies";"Kwetsbaar";"VU";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Heathlands";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5010";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Rhynchospora";"fusca";"Rhynchospora fusca (L.) Ait. f.";"Bruine snavelbies";"Kwetsbaar";"VU";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Heathlands";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5011";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Saxifragales";"Saxifragaceae";"Ribes";"nigrum";"Ribes nigrum L.";"Zwarte bes";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5012";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Saxifragales";"Saxifragaceae";"Ribes";"rubrum";"Ribes rubrum L.";"Aalbes";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5013";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Saxifragales";"Saxifragaceae";"Ribes";"uva-crispa";"Ribes uva-crispa L.";"Kruisbes";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5014";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Brassicaceae";"Rorippa";"amphibia";"Rorippa amphibia (L.) Besser";"Gele waterkers";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";"Woodlands";"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5015";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Brassicaceae";"Rorippa";"palustris";"Rorippa palustris (L.) Besser";"Moeraskers";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";"Agriculture";"High";"Shortlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5016";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Brassicaceae";"Rorippa";"sylvestris";"Rorippa sylvestris (L.) Besser";"Akkerkers";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5017";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"agrestis";"Rosa agrestis Savi";"Kraagroos";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5018";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"arvensis";"Rosa arvensis Huds.";"Bosroos";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5019";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"caesia";"Rosa caesia Smith";"Behaarde struweelroos";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5020";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"canina' groep";"Rosa canina L.";"Hondsroos";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5021";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"columnifera";"Rosa columnifera (Schwertschlager) Henker et G. Schulze comb.nov.";"Schijnegelantier";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Dunes";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5022";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"corymbifera";"Rosa corymbifera Borkh.";"Heggenroos";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5023";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"deseglisei";"Rosa deseglisei Boreau";"Heggenroos";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5024";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"dumalis";"Rosa dumalis Bechst.";"Kale struweelroos";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5025";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"micrantha";"Rosa micrantha Borrer ex Smith";"Kleinbloemige roos";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5026";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"pseudoscabriuscula";"Rosa pseudoscabriuscula (R. Keller) Henker et G. Schulze";"Ruwe viltroos";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5027";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"rubiginosa";"Rosa rubiginosa L.";"Egelantier";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5028";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"spinosissima";"Rosa spinosissima L.";"Duinroos";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Dunes";"Shrubs";"High";"Longlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5029";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"stylosa";"Rosa stylosa Desv.";"Stijlroos";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5030";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"subcanina";"Rosa subcanina (H. Christ) R. Keller";"Schijnhondsroos";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5031";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"tomentella";"Rosa tomentella Léman";"Beklierde heggenroos";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5032";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rosa";"tomentosa";"Rosa tomentosa Smith";"Viltroos";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5033";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rubus";"caesius";"Rubus caesius L.";"Dauwbraam";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5034";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rubus";"fruticosus groep";"Rubus fruticosus groep";"Gewone braam (Rubus fruticosus groep)";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";"Woodlands";"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5035";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Rubus";"idaeus";"Rubus idaeus L.";"Framboos";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";"Woodlands";"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5036";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"acetosa";"Rumex acetosa L.";"Veldzuring";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5037";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"acetosella";"Rumex acetosella L.";"Schapenzuring";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5038";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"conglomeratus";"Rumex conglomeratus Murray";"Kluwenzuring";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";"Grasslands";"High";"Longlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5039";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"crispus";"Rumex crispus L.";"Krulzuring";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5040";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"hydrolapathum";"Rumex hydrolapathum Huds.";"Waterzuring";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5041";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"maritimus";"Rumex maritimus L.";"Goudzuring";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5042";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"obtusifolius ssp. obtusifolius";"Rumex obtusifolius L.";"Ridderzuring";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5043";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"palustris";"Rumex palustris Smith";"Moeraszuring";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5044";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Polygonales";"Polygonaceae";"Rumex";"sanguineus";"Rumex sanguineus L.";"Bloedzuring";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5045";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Ruppia";"cirrhosa";"Ruppia cirrhosa (Petagna) Grande";"Spiraalruppia";"Verdwenen uit Vlaanderen en het Brussels Gewest";"RE";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5046";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Ruppia";"maritima";"Ruppia maritima L.";"Snavelruppia";"Verdwenen uit Vlaanderen en het Brussels Gewest";"RE";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5047";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rutales";"Rutaceae";"Ruta";"graveolens";"Ruta graveolens L.";"Wijnruit";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Anthropogenic";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5048";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Caryophyllales";"Caryophyllaceae";"Sagina";"apetala";"Sagina apetala Ard.";"Tengere vetmuur";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Anthropogenic";;"High";"Shortlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5049";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Caryophyllales";"Caryophyllaceae";"Sagina";"maritima";"Sagina maritima G. Don";"Zeevetmuur";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Dunes";;"High";"Shortlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5050";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Caryophyllales";"Caryophyllaceae";"Sagina";"nodosa";"Sagina nodosa (L.) Fenzl";"Sierlijke vetmuur";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Dunes";"Marshes";"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5051";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Caryophyllales";"Caryophyllaceae";"Sagina";"procumbens";"Sagina procumbens L.";"Liggende vetmuur";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Anthropogenic";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5052";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Alismatales";"Alismataceae";"Sagittaria";"sagittifolia";"Sagittaria sagittifolia L.";"Pijlkruid";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Eurytopic";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5053";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Caryophyllales";"Chenopodiaceae";"Salicornia";"europaea en procumbens";"Salicornia europaea L. en S. procumbens Smith";"Kortarige en langarige zeekraal";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Shortlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5054";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Caryophyllales";"Chenopodiaceae";"Salicornia";"pusilla";"Salicornia pusilla J. Woods";"Eenbloemige zeekraal";"Verdwenen uit Vlaanderen en het Brussels Gewest";"RE";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"SaltMarshes";;"High";"Shortlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5055";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"alba";"Salix alba L.";"Schietwilg";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5056";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"aurita";"Salix aurita L.";"Geoorde wilg";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5057";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"caprea";"Salix caprea L.";"Boswilg";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5058";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"cinerea groep";"Salix cinerea L. (incl. kruisingen)";"Grauwe wilg";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5059";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"fragilis groep";"Salix fragilis L. (incl. kruisingen)";"Kraakwilg";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5060";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"purpurea";"Salix purpurea L.";"Bittere wilg";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5061";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"repens";"Salix repens L.";"Kruipwilg";"Achteruitgaand";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5062";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"triandra";"Salix triandra L.";"Amandelwilg";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5063";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Salix";"viminalis";"Salix viminalis L.";"Katwilg";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5064";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Caryophyllales";"Chenopodiaceae";"Salsola";"kali ssp. kali";"Salsola kali L.";"Loogkruid";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Anthropogenic";"Dunes";"High";"Shortlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5065";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Caryophyllales";"Chenopodiaceae";"Salsola";"kali subsp. Kali";"Salsola kali L. subsp. kali";"Stekend loogkruid";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Dunes";;"High";"Shortlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5066";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Lamiales";"Lamiaceae";"Salvia";"pratensis";"Salvia pratensis L.";"Veldsalie";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5067";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Dipsacales";"Caprifoliaceae";"Sambucus";"ebulus";"Sambucus ebulus L.";"Kruidvlier";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_5068";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Dipsacales";"Caprifoliaceae";"Sambucus";"nigra";"Sambucus nigra L.";"Gewone vlier";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"High";"Eutrophic";"Plant"
