TaxonomicGroup	Kingdom	Phylum	Class	Order	Family	Genus	Species	SpeciesnameAsPublished	TAXON_VERSION_KEY_SCNAME	SpeciesnameDutch	TAXON_VERSION_KEY_DUNAME	RLCAsPublished	RLC	RLCEurope	Criteria	Validated
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	anser	Anser anser	NBNSYS0000000201	Grauwe Gans	INBSYS0000044893	Momenteel niet in gevaar	LC	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	anser	Anser anser	NBNSYS0000000201	Grauwe Gans	INBSYS0000044893	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	indicus	Anser indicus		Indische gans		Niet-inheemse broedvogels	NA		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	indicus	Anser indicus		Indische gans		Niet van toepassing	NA	NE	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	ferina	Aythya ferina	NBNSYS0000000137	Tafeleend	INBSYS0000010615	Momenteel niet bedreigd	LC	VU	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	ferina	Aythya ferina	NBNSYS0000000137	Tafeleend	INBSYS0000010615	Bijna in gevaar	NT	VU	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	fuligula	Aythya fuligula	NBNSYS0000000139	Kuifeend	INBSYS0000010458	Momenteel niet in gevaar	LC	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	fuligula	Aythya fuligula	NBNSYS0000000139	Kuifeend	INBSYS0000010458	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	nyroca	Aythya nyroca	NBNSYS0000000270	Witoogeend	INBSYS0000010664	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	canadensis	Branta canadensis	NBNSYS0000000009	Canadese gans	INBSYS0000010799	Niet van toepassing	NA	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	canadensis	Branta canadensis	NBNSYS0000000009	Canadese gans	INBSYS0000010799	Niet-inheemse broedvogels	NA		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	leucopsis	Branta leucopsis	NBNSYS0000000214	Brandgans	INBSYS0000010264	Niet van toepassing	NA	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	leucopsis	Branta leucopsis	NBNSYS0000000214	Brandgans	INBSYS0000010264	Niet-inheemse broedvogels	NA		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Bucephala	clangula	Bucephala clangula	NBNSYS0000000191	Brilduiker	INBSYS0000044841	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Chloephaga	picta	Chloephaga picta		Magelhaengans		Niet van toepassing	NA	NE	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Chloephaga	picta	Chloephaga picta		Magelhaengans		Niet-inheemse broedvogels	NA		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	atratus	Cygnus atratus		Zwarte zwaan		Niet-inheemse broedvogels	NA		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	atratus	Cygnus atratus		Zwarte zwaan		Niet van toepassing	NA	NE	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	cygnus	Cygnus cygnus	NBNSYS0000000199	Wilde zwaan	INBSYS0000010653	Niet van toepassing	NA	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	cygnus	Cygnus cygnus	NBNSYS0000000199	Wilde zwaan	INBSYS0000010653	Niet-inheemse broedvogels	NA		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	olor	Cygnus olor	NBNSYS0000000010	Knobbelzwaan	INBSYS0000010437	Bijna in gevaar	NT	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	olor	Cygnus olor	NBNSYS0000000010	Knobbelzwaan	INBSYS0000010437	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Netta	rufina	Netta rufina	NBNSYS0000000268	Krooneend	INBSYS0000010453	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Netta	rufina	Netta rufina	NBNSYS0000000268	Krooneend	INBSYS0000010453	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Oxyura	jamaicensis	Oxyura jamaicensis	NHMSYS0000530524	Rosse stekelstaarteend		Niet van toepassing	NA	NE	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Tadorna	ferruginea	Tadorna ferruginea	NHMSYS0000530654	Casarca	INBSYS0000010279	Niet-inheemse broedvogels	NA		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Tadorna	ferruginea	Tadorna ferruginea	NHMSYS0000530654	Casarca	INBSYS0000010279	Niet van toepassing	NA	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Tadorna	tadorna	Tadorna tadorna	NBNSYS0000000008	Bergeend	INBSYS0000010234	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Anseriformes	Anatidae	Tadorna	tadorna	Tadorna tadorna	NBNSYS0000000008	Bergeend	INBSYS0000010234	Momenteel niet in gevaar	LC	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Apodiformes	Apodidae	Apus	apus	Apus apus	NHMSYS0000530165	Gierzwaluw	INBSYS0000044746	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Apodiformes	Apodidae	Apus	apus	Apus apus	NHMSYS0000530165	Gierzwaluw	INBSYS0000044746	Momenteel niet in gevaar	LC	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Bucerotiformes	Upupidae	Upupa	epops	Humulus lupulus L.	NBNSYS0000003809	Hop	INBSYS0000044904	Uitgestorven in Vlaanderen	RE		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Bucerotiformes	Upupidae	Upupa	epops	Humulus lupulus L.	NBNSYS0000003809	Hop	INBSYS0000044904	Uitgestorven	RE	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Bucerotiformes	Upupidae	Upupa	epops	Humulus lupulus L.	NBNSYS0000003809	Hop	INBSYS0000044904	Regionaal uitgestorven	RE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	europaeus	Caprimulgus europaeus	NHMSYS0000530242	Nachtzwaluw	INBSYS0000044915	Bedreigd	EN		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	europaeus	Caprimulgus europaeus	NHMSYS0000530242	Nachtzwaluw	INBSYS0000044915	Bijna in gevaar	NT	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	europaeus	Caprimulgus europaeus	NHMSYS0000530242	Nachtzwaluw	INBSYS0000044915	Kwetsbaar	VU	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Burhinidae	Burhinus	oedicnemus	Burhinus oedicnemus	NHMSYS0000530223	Griel	INBSYS0000044875	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Burhinidae	Burhinus	oedicnemus	Burhinus oedicnemus	NHMSYS0000530223	Griel	INBSYS0000044875	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	alexandrinus	Charadrius alexandrinus	NBNSYS0000000159	Strandplevier	INBSYS0000044873	Met uitsterven bedreigd	CR		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	alexandrinus	Charadrius alexandrinus	NBNSYS0000000159	Strandplevier	INBSYS0000044873	Met uitsterven bedreigd	CR	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	alexandrinus	Charadrius alexandrinus	NBNSYS0000000159	Strandplevier	INBSYS0000044873	Ernstig bedreigd	CR	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	dubius	Charadrius dubius	NBNSYS0000000162	Kleine Plevier	INBSYS0000044885	Kwetsbaar	VU	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	dubius	Charadrius dubius	NBNSYS0000000162	Kleine Plevier	INBSYS0000044885	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	hiaticula	Charadrius hiaticula	NBNSYS0000000028	Bontbekplevier	INBSYS0000044962	Zeldzaam	NT		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	hiaticula	Charadrius hiaticula	NBNSYS0000000028	Bontbekplevier	INBSYS0000044962	Ernstig bedreigd	CR	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	hiaticula	Charadrius hiaticula	NBNSYS0000000028	Bontbekplevier	INBSYS0000044962	Zeldzaam	NT	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	apricaria	Pluvialis apricaria	NBNSYS0000000029	Goudplevier	INBSYS0000010327	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	apricaria	Pluvialis apricaria	NBNSYS0000000029	Goudplevier	INBSYS0000010327	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Vanellus	vanellus	Vanellus vanellus	NBNSYS0000000027	Kievit	INBSYS0000010403	Bedreigd	EN	VU	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Vanellus	vanellus	Vanellus vanellus	NBNSYS0000000027	Kievit	INBSYS0000010403	Momenteel niet bedreigd	LC	VU	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Haematopodidae	Haematopus	ostralegus	Haematopus ostralegus	NBNSYS0000000026	Scholekster	INBSYS0000044856	Momenteel niet in gevaar	LC	VU	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Haematopodidae	Haematopus	ostralegus	Haematopus ostralegus	NBNSYS0000000026	Scholekster	INBSYS0000044856	Momenteel niet bedreigd	LC	VU	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chlidonias	hybridus	Chlidonias hybrida	NHMSYS0000530277	Witwangstern	INBSYS0000044779	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chlidonias	hybridus	Chlidonias hybridus		Witwangstern	INBSYS0000044779	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chlidonias	leucopterus	Chlidonias leucopterus	NBNSYS0000000373	Witvleugelstern	INBSYS0000010669	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chlidonias	leucopterus	Chlidonias leucopterus	NBNSYS0000000373	Witvleugelstern	INBSYS0000010669	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chlidonias	niger	Chlidonias niger	NBNSYS0000000372	Zwarte Stern	INBSYS0000044898	Uitgestorven in Vlaanderen	RE		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chlidonias	niger	Chlidonias niger	NBNSYS0000000372	Zwarte Stern	INBSYS0000044898	Uitgestorven	RE	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chlidonias	niger	Chlidonias niger	NBNSYS0000000372	Zwarte Stern	INBSYS0000044898	Regionaal uitgestorven	RE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	argentatus	Larus argentatus	NBNSYS0000000038	Zilvermeeuw	INBSYS0000044994	Kwetsbaar	VU		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	argentatus	Larus argentatus	NBNSYS0000000038	Zilvermeeuw	INBSYS0000044994	Bijna in gevaar	NT	NT	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	argentatus	Larus cachinnans	NHMSYS0000533995	Zilvermeeuw	INBSYS0000044994	Momenteel niet bedreigd	LC	NT	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	canus	Larus canus	NBNSYS0000000354	Stormmeeuw	INBSYS0000010610	Zeldzaam	NT		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	canus	Larus canus	NBNSYS0000000354	Stormmeeuw	INBSYS0000010610	Zeldzaam	NT	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	canus	Larus canus	NBNSYS0000000354	Stormmeeuw	INBSYS0000010610	Ernstig bedreigd	CR	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	fuscus	Larus fuscus	NBNSYS0000000037	Kleine Mantelmeeuw	INBSYS0000044974	Kwetsbaar	VU		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	fuscus	Larus fuscus	NBNSYS0000000037	Kleine Mantelmeeuw	INBSYS0000044974	Bijna in gevaar	NT	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	fuscus	Larus fuscus	NBNSYS0000000037	Kleine Mantelmeeuw	INBSYS0000044974	Kwetsbaar	VU	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	marinus	Larus marinus	NBNSYS0000000036	Grote mantelmeeuw	INBSYS0000010363	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	marinus	Larus marinus	NBNSYS0000000036	Grote mantelmeeuw	INBSYS0000010363	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	melanocephalus	Larus melanocephalus	NBNSYS0000000345	Zwartkopmeeuw	INBSYS0000010699	Zeldzaam	NT		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	melanocephalus	Larus melanocephalus	NBNSYS0000000345	Zwartkopmeeuw	INBSYS0000010699	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	melanocephalus	Larus melanocephalus	NBNSYS0000000345	Zwartkopmeeuw	INBSYS0000010699	Kwetsbaar	VU	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	michahellis	Larus michahellis	NHMSYS0001688279	Geelpootmeeuw	INBSYS0000044940	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	michahellis	Larus michahellis	NHMSYS0001688279	Geelpootmeeuw	INBSYS0000044940	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	minutus	Larus minutus	NBNSYS0000000348	Dwergmeeuw	INBSYS0000010297	Niet geëvalueerd	NE	NT	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	ridibundus	Larus ridibundus	NBNSYS0000000351	Kokmeeuw	INBSYS0000010440	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	ridibundus	Larus ridibundus	NBNSYS0000000351	Kokmeeuw	INBSYS0000010440	Kwetsbaar	VU	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	albifrons	Sterna albifrons	NBNSYS0000000370	Dwergstern	INBSYS0000044784	Met uitsterven bedreigd	CR		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	albifrons	Sterna albifrons	NBNSYS0000000370	Dwergstern	INBSYS0000044784	Met uitsterven bedreigd	CR	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	albifrons	Sterna albifrons	NBNSYS0000000370	Dwergstern	INBSYS0000044784	Ernstig bedreigd	CR	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	dougallii	Sterna dougallii	NBNSYS0000000364	Dougalls Stern	INBSYS0000044868	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	dougallii	Sterna dougallii	NBNSYS0000000364	Dougalls Stern	INBSYS0000044868	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	hirundo	Sterna hirundo	NBNSYS0000000138	Visdief	INBSYS0000044877	Bedreigd	EN		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	hirundo	Sterna hirundo	NBNSYS0000000138	Visdief	INBSYS0000044877	Kwetsbaar	VU	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	hirundo	Sterna hirundo	NBNSYS0000000138	Visdief	INBSYS0000044877	Kwetsbaar	VU	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	Sterna paradisaea	NBNSYS0000000365	Noordse Stern	INBSYS0000010492	Zeldzaam	NT		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	Sterna paradisaea	NBNSYS0000000365	Noordse Stern	INBSYS0000010492	Zeldzaam	NT	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	paradisaea	Sterna paradisaea	NBNSYS0000000365	Noordse stern	INBSYS0000010492	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	sandvicensis	Sterna sandvicensis	NBNSYS0000000363	Grote Stern	INBSYS0000044954	Met uitsterven bedreigd	CR		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	sandvicensis	Sterna sandvicensis	NBNSYS0000000363	Grote Stern	INBSYS0000044954	Met uitsterven bedreigd	CR	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna	sandvicensis	Sterna sandvicensis	NBNSYS0000000363	Grote Stern	INBSYS0000044954	Bedreigd	EN	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Recurvirostridae	Himantopus	himantopus	Himantopus himantopus	NBNSYS0000000180	Steltkluut	INBSYS0000044833	Zeldzaam	NT		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Recurvirostridae	Himantopus	himantopus	Himantopus himantopus	NBNSYS0000000180	Steltkluut	INBSYS0000044833	Bedreigd	EN	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Recurvirostridae	Himantopus	himantopus	Himantopus himantopus	NBNSYS0000000180	Steltkluut	INBSYS0000044833	Zeldzaam	NT	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Recurvirostridae	Recurvirostra	avosetta	Recurvirostra avosetta	NBNSYS0000000154	Kluut	INBSYS0000010435	Kwetsbaar	VU		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Recurvirostridae	Recurvirostra	avosetta	Recurvirostra avosetta	NBNSYS0000000154	Kluut	INBSYS0000010435	Kwetsbaar	VU	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Recurvirostridae	Recurvirostra	avosetta	Recurvirostra avosetta	NBNSYS0000000154	Kluut	INBSYS0000010435	Kwetsbaar	VU	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	hypoleucos	Actitis hypoleucos	NBNSYS0000000033	Oeverloper	INBSYS0000010497	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	hypoleucos	Actitis hypoleucos	NBNSYS0000000033	Oeverloper	INBSYS0000010497	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	alpina	Calidris alpina	NBNSYS0000000035	Bonte strandloper	INBSYS0000044963	Niet geëvalueerd	NE	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	alpina	Calidris alpina	NBNSYS0000000035	Bonte strandloper	INBSYS0000044963	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Gallinago	gallinago	Gallinago gallinago	NBNSYS0000000030	Watersnip	INBSYS0000044948	Met uitsterven bedreigd	CR		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Gallinago	gallinago	Gallinago gallinago	NBNSYS0000000030	Watersnip	INBSYS0000044948	Ernstig bedreigd	CR	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Gallinago	gallinago	Gallinago gallinago	NBNSYS0000000030	Watersnip	INBSYS0000044948	Met uitsterven bedreigd	CR	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Limosa	limosa	Limosa limosa	NBNSYS0000000145	Grutto	INBSYS0000044970	Momenteel niet bedreigd	LC	VU	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Limosa	limosa	Limosa limosa	NBNSYS0000000145	Grutto	INBSYS0000044970	Kwetsbaar	VU	VU	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Numenius	arquata	Numenius arquata	NBNSYS0000000032	Wulp	INBSYS0000044920	Momenteel niet bedreigd	LC	VU	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Numenius	arquata	Numenius arquata	NBNSYS0000000032	Wulp	INBSYS0000044920	Bedreigd	EN	VU	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Philomachus	pugnax	Philomachus pugnax	NBNSYS0000000153	Kemphaan	INBSYS0000010401	Uitgestorven in Vlaanderen	RE		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Philomachus	pugnax	Philomachus pugnax	NBNSYS0000000153	Kemphaan	INBSYS0000010401	Uitgestorven	RE	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Philomachus	pugnax	Philomachus pugnax	NBNSYS0000000153	Kemphaan	INBSYS0000010401	Ernstig bedreigd	CR	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Scolopax	rusticola	Scolopax rusticola	NBNSYS0000000031	Houtsnip	INBSYS0000010379	Bijna in gevaar	NT	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Scolopax	rusticola	Scolopax rusticola	NBNSYS0000000031	Houtsnip	INBSYS0000010379	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	totanus	Tringa totanus	NBNSYS0000000034	Tureluur	INBSYS0000044990	Bedreigd	EN		Unkown	No
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	totanus	Tringa totanus	NBNSYS0000000034	Tureluur	INBSYS0000044990	Kwetsbaar	VU	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	totanus	Tringa totanus	NBNSYS0000000034	Tureluur	INBSYS0000044990	Kwetsbaar	VU	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	ciconia	Ciconia ciconia	NHMSYS0000530286	Ooievaar	INBSYS0000044801	Bedreigd	EN	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	ciconia	Ciconia ciconia	NHMSYS0000530286	Ooievaar	INBSYS0000044801	Onregelmatige broedvogels	NE		Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	oenas	Columba oenas	NHMSYS0000530308	Holenduif	INBSYS0000044865	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	oenas	Columba oenas	NHMSYS0000530308	Holenduif	INBSYS0000044865	Momenteel niet in gevaar	LC	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	palumbus	Columba palumbus	NHMSYS0000530309	Houtduif	INBSYS0000044955	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	palumbus	Columba palumbus	NHMSYS0000530309	Houtduif	INBSYS0000044955	Momenteel niet in gevaar	LC	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	decaocto	Streptopelia decaocto	NHMSYS0000530621	Turkse Tortel	INBSYS0000044821	Momenteel niet bedreigd	LC	LC	Regional	Yes
BreedingBirds	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	decaocto	Streptopelia decaocto	NHMSYS0000530621	Turkse Tortel	INBSYS0000044821	Momenteel niet in gevaar	LC	LC	IUCN	Yes
BreedingBirds	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	turtur	Streptopelia turtur	NHMSYS0000530623	Tortel		Achteruitgaand	NT		Unkown	No
