"UniqueID";"TaxonomicGroup";"YearPublished";"Kingdom";"SpeciesnameAsPublished";"SpeciesnameDutch";"RLCAsPublished";"RLC";"RLCEurope";"Criteria";"Reference"
"INBO:RL:NONVAL:SPI:1998:4016";"Spiders";1998;"Animalia";"Tegenaria domestica";"Grijze huisspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4017";"Spiders";1998;"Animalia";"Tegenaria ferruginea";"Bonte trechterspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4018";"Spiders";1998;"Animalia";"Tegenaria pagana";"Zuiders huisspin";"Onvoldoende gekend";"DD";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4019";"Spiders";1998;"Animalia";"Tegenaria parietina";"Grote huisspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4020";"Spiders";1998;"Animalia";"Tegenaria picta";"Spiraaltrechterspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4021";"Spiders";1998;"Animalia";"Tegenaria saeva";"Blackwalls huisspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4022";"Spiders";1998;"Animalia";"Tegenaria silvestris";"Steentrechterspin";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4023";"Spiders";1998;"Animalia";"Tetragnatha dearmata";"Stekelloze strekspin";"Onvoldoende gekend";"DD";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4024";"Spiders";1998;"Animalia";"Tetragnatha extensa";"Gewone strekspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4025";"Spiders";1998;"Animalia";"Tetragnatha montana";"Schaduwstrekspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4026";"Spiders";1998;"Animalia";"Tetragnatha nigrita";"Donkere strekspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4027";"Spiders";1998;"Animalia";"Tetragnatha obtusa";"Droogtestrekspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4028";"Spiders";1998;"Animalia";"Tetragnatha pinicola";"Dennestrekspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4029";"Spiders";1998;"Animalia";"Tetragnatha reimoseri";"Staartstrekspin";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4030";"Spiders";1998;"Animalia";"Tetragnatha striata";"Rietstrekspin";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4031";"Spiders";1998;"Animalia";"Textrix caudata";"Zwarte staartspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4032";"Spiders";1998;"Animalia";"Textrix denticulata";"Gewone staartspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4033";"Spiders";1998;"Animalia";"Thanatus formicinus";"Grote renspin";"Waarschijnlijk bedreigd";"DD(PT)";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4034";"Spiders";1998;"Animalia";"Thanatus striatus";"Duinrenspin";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4035";"Spiders";1998;"Animalia";"Theonoe minutissima";"Kleinste kogelspin";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4036";"Spiders";1998;"Animalia";"Theridion bimaculatum";"Witbandkogelspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4037";"Spiders";1998;"Animalia";"Theridion blackwalli";"Toiletspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4038";"Spiders";1998;"Animalia";"Theridion familiare";"Rechthoekje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4039";"Spiders";1998;"Animalia";"Theridion hannoniae";"Rots-kogelspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4040";"Spiders";1998;"Animalia";"Theridion hemerobium";"Rietkogelspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4041";"Spiders";1998;"Animalia";"Theridion impressum";"Wigwam-spin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4042";"Spiders";1998;"Animalia";"Theridion instabile";"Egaalpootje";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4043";"Spiders";1998;"Animalia";"Theridion melanurum";"Variabele dikbuikspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4044";"Spiders";1998;"Animalia";"Theridion mystaceum";"Donkere dikbuikspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4045";"Spiders";1998;"Animalia";"Theridion pictum";"Donker visgraatje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4046";"Spiders";1998;"Animalia";"Theridion pinastri";"Bleke dikbuikspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4047";"Spiders";1998;"Animalia";"Theridion simile";"Witvlek heidekogelspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4048";"Spiders";1998;"Animalia";"Theridion sisyphium";"Streepjesspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4049";"Spiders";1998;"Animalia";"Theridion tinctum";"Bleke kogelspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4050";"Spiders";1998;"Animalia";"Theridion uhlighi";"Uhligh's kogelspin";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4051";"Spiders";1998;"Animalia";"Theridion varians";"Bleek visgraatje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4052";"Spiders";1998;"Animalia";"Theridiosoma gemmosum";"Moeraspareltje";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4053";"Spiders";1998;"Animalia";"Thomisus onustus";"Bloemkrabspin";"Zeldzaam";"NT";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4054";"Spiders";1998;"Animalia";"Thyreostenius biovatus";"Mier-groefkopje";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4055";"Spiders";1998;"Animalia";"Thyreostenius parasiticus";"Bodem-groefkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4056";"Spiders";1998;"Animalia";"Tibellus maritimus";"Stippelsprietspin";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4057";"Spiders";1998;"Animalia";"Tibellus oblongus";"Gewone sprietspin";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4058";"Spiders";1998;"Animalia";"Tiso vagans";"Krulpalpje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4059";"Spiders";1998;"Animalia";"Titanoeca quadriguttata";"Rotskaardespin";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4060";"Spiders";1998;"Animalia";"Tmarus piger";"Schorskrabspin";"Zeldzaam";"NT";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4061";"Spiders";1998;"Animalia";"Tmeticus affinis";"Wrattenkaakje";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4062";"Spiders";1998;"Animalia";"Trematocephalus cristatus";"Doorkijkkopje";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4063";"Spiders";1998;"Animalia";"Trichoncus hackmanni";"Strand-kontrastpootje";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4064";"Spiders";1998;"Animalia";"Trichoncus saxicola";"Gevorkt contrastpootje";"Waarschijnlijk bedreigd";"DD(PT)";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4065";"Spiders";1998;"Animalia";"Trichopterna cito";"Stekelloos putkopje";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4066";"Spiders";1998;"Animalia";"Trichopterna thorelli";"Harig dubbelkopje";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4067";"Spiders";1998;"Animalia";"Trochosa robusta";"Grote nachtwolfspin";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4068";"Spiders";1998;"Animalia";"Trochosa ruricola";"Veldnachtwolfspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4069";"Spiders";1998;"Animalia";"Trochosa spinipalpis";"Gestekelde nachtwolfspin";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4070";"Spiders";1998;"Animalia";"Trochosa terricola";"Gewone nachtwolfspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4071";"Spiders";1998;"Animalia";"Troxochrus cirrifrons";"Harig groefkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4072";"Spiders";1998;"Animalia";"Troxochrus scabriculus";"Griendwevertje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4073";"Spiders";1998;"Animalia";"Typhochrestus digitatus";"Geknot groefkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4074";"Spiders";1998;"Animalia";"Uloborus plumipes";"Kaskaardespin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4075";"Spiders";1998;"Animalia";"Walckenaeria acuminata";"Periskoopspinnetje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4076";"Spiders";1998;"Animalia";"Walckenaeria alticeps";"Gehoornd schaduwdubbelkopje";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4077";"Spiders";1998;"Animalia";"Walckenaeria antica";"Gehoornd zonnedubbelkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4078";"Spiders";1998;"Animalia";"Walckenaeria atrotibialis";"Gewoon contrastpootje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4079";"Spiders";1998;"Animalia";"Walckenaeria capito";"Bol dubbelkopje";"Waarschijnlijk bedreigd";"DD(PT)";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4080";"Spiders";1998;"Animalia";"Walckenaeria corniculans";"Harig knobbelsierkopje";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4081";"Spiders";1998;"Animalia";"Walckenaeria cucullata";"Dubbelsierkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4082";"Spiders";1998;"Animalia";"Walckenaeria cuspidata";"Klein knobbelsierkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4083";"Spiders";1998;"Animalia";"Walckenaeria dysderoides";"Wrat-sierkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4084";"Spiders";1998;"Animalia";"Walckenaeria furcillata";"Gespleten doorkijkkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4085";"Spiders";1998;"Animalia";"Walckenaeria incisa";"oog-sierkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4086";"Spiders";1998;"Animalia";"Walckenaeria kochi";"Tweeknopje";"Zeldzaam";"NT";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4087";"Spiders";1998;"Animalia";"Walckenaeria mitrata";"Mijtertje";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4088";"Spiders";1998;"Animalia";"Walckenaeria monoceros";"Kuifje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4089";"Spiders";1998;"Animalia";"Walckenaeria nodosa";"Bol-sierkopje";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4090";"Spiders";1998;"Animalia";"Walckenaeria nudipalpis";"Middelste vals sierkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4091";"Spiders";1998;"Animalia";"Walckenaeria obtusa";"Groot vals sierkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4092";"Spiders";1998;"Animalia";"Walckenaeria stylifrons";"Plat sierkopje";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4093";"Spiders";1998;"Animalia";"Walckenaeria unicornis";"Eenhoorntje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4094";"Spiders";1998;"Animalia";"Walckenaeria vigilax";"Klein vals sierkopje";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4095";"Spiders";1998;"Animalia";"Xerolycosa miniata";"Duinwolfspin";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4096";"Spiders";1998;"Animalia";"Xerolycosa nemoralis";"Steppewolfspin";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4097";"Spiders";1998;"Animalia";"Xysticus acerbus";"Heide-struikkrabspin";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4098";"Spiders";1998;"Animalia";"Xysticus audax";"Tweeling-struikkrabspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4099";"Spiders";1998;"Animalia";"Xysticus bifasciatus";"Steppe-struikkrabspin";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4100";"Spiders";1998;"Animalia";"Xysticus cristatus";"Gewone struikkrabspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4101";"Spiders";1998;"Animalia";"Xysticus erraticus";"Bleke struikkrabspin";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4102";"Spiders";1998;"Animalia";"Xysticus ferrugineus";"Pracht-struikkrabspin";"Zeldzaam";"NT";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4103";"Spiders";1998;"Animalia";"Xysticus kempelini";"Roodbruine struikkrabspin";"Zeldzaam";"NT";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4104";"Spiders";1998;"Animalia";"Xysticus kochi";"Geelbruine struikkrabspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4105";"Spiders";1998;"Animalia";"Xysticus lanio";"Bos-struikkrabspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4106";"Spiders";1998;"Animalia";"Xysticus lineatus";"Gestreepte struikkrabspin";"Uitgestorven in Vlaanderen";"RE";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4107";"Spiders";1998;"Animalia";"Xysticus luctuosus";"Woud-struikkrabspin";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4108";"Spiders";1998;"Animalia";"Xysticus ninnii";"Duinkrabspin";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4109";"Spiders";1998;"Animalia";"Xysticus sabulosus";"Zand-struikkrabspin";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4110";"Spiders";1998;"Animalia";"Xysticus ulmi";"Moeras-struikkrabspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4111";"Spiders";1998;"Animalia";"Zelotes aeneus";"Rotskampoot";"Zeldzaam";"NT";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4112";"Spiders";1998;"Animalia";"Zelotes apricorum";"Graskampoot";"Waarschijnlijk bedreigd";"DD(PT)";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4113";"Spiders";1998;"Animalia";"Zelotes electus";"Duinkampoot";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4114";"Spiders";1998;"Animalia";"Zelotes latreillei";"Latreilles kampoot";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4115";"Spiders";1998;"Animalia";"Zelotes longipes";"Stekelkampoot";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4116";"Spiders";1998;"Animalia";"Zelotes lutetianus";"Moeraskampoot";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4117";"Spiders";1998;"Animalia";"Zelotes pedestris";"Gewone kampoot";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4118";"Spiders";1998;"Animalia";"Zelotes petrensis";"Steppekampoot";"Kwetsbaar";"VU";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4119";"Spiders";1998;"Animalia";"Zelotes praeficus";"Zonnekampoot";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4120";"Spiders";1998;"Animalia";"Zelotes pusillus";"Kleine kampoot";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4121";"Spiders";1998;"Animalia";"Zelotes subterraneus";"Noordse kampoot";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4122";"Spiders";1998;"Animalia";"Zilla diodia";"Struikwielspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4123";"Spiders";1998;"Animalia";"Zodarion gallicum";"Oranje mierenetertje";"Onvoldoende gekend";"DD";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4124";"Spiders";1998;"Animalia";"Zodarion rubidum";"Sepia mierenetertje";"Zeldzaam";"NT";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4125";"Spiders";1998;"Animalia";"Zora nemoralis";"Weidestekelpoot";"Met uitsterven bedreigd";"CR";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4126";"Spiders";1998;"Animalia";"Zora silvestris";"Bosstekelpoot";"Bedreigd";"EN";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4127";"Spiders";1998;"Animalia";"Zora spinimana";"Gewone stekelpoot";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4128";"Spiders";1998;"Animalia";"Zygiella atrica";"Struiksectorspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4129";"Spiders";1998;"Animalia";"Zygiella stroemi";"Boomsektorspin";"Waarschijnlijk bedreigd";"DD(PT)";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:SPI:1998:4130";"Spiders";1998;"Animalia";"Zygiella x-notata";"Venstersectorspin";"Momenteel niet bedreigd";"LC";;"Regional";"Maelfait_etal_1998"
"INBO:RL:NONVAL:WBE:1994:5285";"Waterbeetles";1994;"Animalia";"Acilius canaliculatus";"Gestreepte haarwaterroofkever";"Bedreigd";"VU";"";"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5286";"Waterbeetles";1994;"Animalia";"Acilius sulcatus";"Gegroefde haarwaterroofkever";"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5287";"Waterbeetles";1994;"Animalia";"Agabus affinis";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5288";"Waterbeetles";1994;"Animalia";"Agabus biguttatus";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5289";"Waterbeetles";1994;"Animalia";"Agabus bipustulatus";"Gewone snelzwemmer";"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5290";"Waterbeetles";1994;"Animalia";"Agabus brunneus";;"Uitgestorven in Vlaanderen";"RE";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5291";"Waterbeetles";1994;"Animalia";"Agabus chalconatus";;"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5292";"Waterbeetles";1994;"Animalia";"Agabus congener";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5293";"Waterbeetles";1994;"Animalia";"Agabus conspersus";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5294";"Waterbeetles";1994;"Animalia";"Agabus didymus";"";"Bedreigd";"VU";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5295";"Waterbeetles";1994;"Animalia";"Agabus guttatus";"";"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5296";"Waterbeetles";1994;"Animalia";"Agabus labiatus";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5297";"Waterbeetles";1994;"Animalia";"Agabus melanarius";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5298";"Waterbeetles";1994;"Animalia";"Agabus melanocornis";;"Sterk bedreigd";"EN";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5299";"Waterbeetles";1994;"Animalia";"Agabus nebulosus";"";"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5300";"Waterbeetles";1994;"Animalia";"Agabus neglectus";;"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5301";"Waterbeetles";1994;"Animalia";"Agabus paludosus";"";"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5302";"Waterbeetles";1994;"Animalia";"Agabus striolatus";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5303";"Waterbeetles";1994;"Animalia";"Agabus sturmii";"";"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5304";"Waterbeetles";1994;"Animalia";"Agabus uliginosus";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5305";"Waterbeetles";1994;"Animalia";"Agabus undulatus";"";"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5306";"Waterbeetles";1994;"Animalia";"Agabus unguicularis";"";"Zeldzaam";"NT";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5307";"Waterbeetles";1994;"Animalia";"Aulonogyrus concinnus";"";"Uitgestorven in Vlaanderen";"RE";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5308";"Waterbeetles";1994;"Animalia";"Bidessus grossepunctatus";"";"Sterk bedreigd";"EN";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5309";"Waterbeetles";1994;"Animalia";"Bidessus unistriatus";"";"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5310";"Waterbeetles";1994;"Animalia";"Brychius elevatus";"";"Uitgestorven in Vlaanderen";"RE";;"ExpertJudgement";"Bosmans_1994"
"INBO:RL:NONVAL:WBE:1994:5311";"Waterbeetles";1994;"Animalia";"Coelambus confluens";;"Momenteel niet bedreigd";"LC";;"ExpertJudgement";"Bosmans_1994"
