OBJECTID;Join_Count;TARGET_FID;FID_1;District;Rivier;Zone;Vegtype1;Vegtype2;Vegtype3;Beheer;Sloot;Opmerking;Lengte;Species;Point_X;Point_Y;Data_Owner;Date;Location_A;Lat;Lon
661;1;661;57;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;59,90956146530;Fallopia japonica;147720,40993800000;208899,56783500000;W&Z;2014;10,00000000000;4,33615618399;51,19007876170
662;1;662;57;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;59,90956146530;Fallopia japonica;147716,16812700000;208890,51206200000;W&Z;2014;10,00000000000;4,33609556453;51,18999734770
663;1;663;57;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;59,90956146530;Fallopia japonica;147711,75672000000;208881,53798000000;W&Z;2014;10,00000000000;4,33603251893;51,18991666740
664;1;664;57;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;59,90956146530;Fallopia japonica;147707,31976300000;208872,57620500000;W&Z;2014;10,00000000000;4,33596910800;51,18983609750
665;1;665;57;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;59,90956146530;Fallopia japonica;147702,88280600000;208863,61443000000;W&Z;2014;10,00000000000;4,33590569730;51,18975552760
666;1;666;57;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;59,90956146530;Fallopia japonica;147698,26208100000;208854,75419300000;W&Z;2014;10,00000000000;4,33583965763;51,18967586970
667;1;667;57;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;59,90956146530;Fallopia japonica;147693,08372000000;208846,30528800000;W&Z;2014;10,00000000000;4,33576563942;51,18959990680
668;1;668;58;2;Beneden-Zeeschelde;L;7;0;0;;0;;35,68073016080;Fallopia japonica;147596,16618300000;208590,39050000000;W&Z;2014;10,00000000000;4,33438099200;51,18729923410
669;1;669;58;2;Beneden-Zeeschelde;L;7;0;0;;0;;35,68073016080;Fallopia japonica;147593,91434700000;208580,64733700000;W&Z;2014;10,00000000000;4,33434884618;51,18721164850
670;1;670;58;2;Beneden-Zeeschelde;L;7;0;0;;0;;35,68073016080;Fallopia japonica;147591,66251000000;208570,90417300000;W&Z;2014;10,00000000000;4,33431670047;51,18712406290
671;1;671;58;2;Beneden-Zeeschelde;L;7;0;0;;0;;35,68073016080;Fallopia japonica;147589,41067300000;208561,16101000000;W&Z;2014;10,00000000000;4,33428455489;51,18703647730
672;1;672;58;2;Beneden-Zeeschelde;L;7;0;0;;0;;35,68073016080;Fallopia japonica;147588,13146600000;208555,62618200000;W&Z;2014;10,00000000000;4,33426629390;51,18698672230
673;1;673;59;2;Beneden-Zeeschelde;L;7;0;0;;0;;47,56952302080;Fallopia japonica;147580,61481200000;208523,10340200000;W&Z;2014;10,00000000000;4,33415899271;51,18669436050
674;1;674;59;2;Beneden-Zeeschelde;L;7;0;0;;0;;47,56952302080;Fallopia japonica;147578,36297500000;208513,36023900000;W&Z;2014;10,00000000000;4,33412684772;51,18660677490
675;1;675;59;2;Beneden-Zeeschelde;L;7;0;0;;0;;47,56952302080;Fallopia japonica;147576,11113900000;208503,61707500000;W&Z;2014;10,00000000000;4,33409470285;51,18651918920
676;1;676;59;2;Beneden-Zeeschelde;L;7;0;0;;0;;47,56952302080;Fallopia japonica;147573,85930200000;208493,87391200000;W&Z;2014;10,00000000000;4,33406255809;51,18643160350
677;1;677;59;2;Beneden-Zeeschelde;L;7;0;0;;0;;47,56952302080;Fallopia japonica;147571,71022300000;208484,10781900000;W&Z;2014;10,00000000000;4,33403188332;51,18634381210
678;1;678;59;2;Beneden-Zeeschelde;L;7;0;0;;0;;47,56952302080;Fallopia japonica;147570,11779100000;208476,70769500000;W&Z;2014;10,00000000000;4,33400915496;51,18627728950
679;1;679;60;2;Beneden-Zeeschelde;L;7;0;0;;0;;28,76681130800;Fallopia japonica;147519,87490100000;208284,09865500000;W&Z;2014;10,00000000000;4,33329181536;51,18454581360
680;1;680;60;2;Beneden-Zeeschelde;L;7;0;0;;0;;28,76681130800;Fallopia japonica;147518,46068700000;208274,19916000000;W&Z;2014;10,00000000000;4,33327165429;51,18445682590
681;1;681;60;2;Beneden-Zeeschelde;L;7;0;0;;0;;28,76681130800;Fallopia japonica;147517,04647400000;208264,29966500000;W&Z;2014;10,00000000000;4,33325149329;51,18436783820
682;1;682;60;2;Beneden-Zeeschelde;L;7;0;0;;0;;28,76681130800;Fallopia japonica;147515,80665900000;208255,62096400000;W&Z;2014;10,00000000000;4,33323381859;51,18428982440
683;1;683;61;2;Rupel;L;7;0;0;;0;;38,28123079020;Fallopia japonica;145974,87805600000;199579,29042900000;W&Z;2014;10,00000000000;4,31128925521;51,10629285760
684;1;684;61;2;Rupel;L;7;0;0;;0;;38,28123079020;Fallopia japonica;145982,85344900000;199573,25775900000;W&Z;2014;10,00000000000;4,31140319452;51,10623868540
685;1;685;61;2;Rupel;L;7;0;0;;0;;38,28123079020;Fallopia japonica;145990,82884200000;199567,22509000000;W&Z;2014;10,00000000000;4,31151713357;51,10618451320
686;1;686;61;2;Rupel;L;7;0;0;;0;;38,28123079020;Fallopia japonica;145999,73453900000;199562,76429300000;W&Z;2014;10,00000000000;4,31164433848;51,10614447630
687;1;687;61;2;Rupel;L;7;0;0;;0;;38,28123079020;Fallopia japonica;146007,32661500000;199559,45685300000;W&Z;2014;10,00000000000;4,31175277477;51,10611479770
688;1;688;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146115,19599200000;199517,41883600000;W&Z;2014;10,00000000000;4,31329338750;51,10573764470
689;1;689;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146124,47146800000;199521,12969400000;W&Z;2014;10,00000000000;4,31342578448;51,10577106160
690;1;690;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146133,99446200000;199524,09289600000;W&Z;2014;10,00000000000;4,31356172345;51,10579775940
691;1;691;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146143,68731700000;199526,55227800000;W&Z;2014;10,00000000000;4,31370009309;51,10581992940
692;1;692;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146153,55266100000;199528,10844000000;W&Z;2014;10,00000000000;4,31384093497;51,10583398160
693;1;693;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146163,48752500000;199528,89749200000;W&Z;2014;10,00000000000;4,31398277745;51,10584113860
694;1;694;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146173,47123900000;199528,32699400000;W&Z;2014;10,00000000000;4,31412533139;51,10583607510
695;1;695;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146183,44820000000;199527,66034600000;W&Z;2014;10,00000000000;4,31426778987;51,10583014710
696;1;696;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146193,41365700000;199526,82989100000;W&Z;2014;10,00000000000;4,31441008574;51,10582274640
697;1;697;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146203,37911500000;199525,99943600000;W&Z;2014;10,00000000000;4,31455238156;51,10581534560
698;1;698;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146213,24550300000;199524,52487000000;W&Z;2014;10,00000000000;4,31469326937;51,10580215410
699;1;699;62;2;Rupel;L;7;0;0;;0;;104,63509256100;Fallopia japonica;146217,76676200000;199523,50394000000;W&Z;2014;10,00000000000;4,31475783449;51,10579300610
700;1;700;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146393,60906500000;199481,80677300000;W&Z;2014;10,00000000000;4,31726892198;51,10541929480
701;1;701;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146403,34634600000;199479,94941500000;W&Z;2014;10,00000000000;4,31740796812;51,10540265850
702;1;702;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146413,28346400000;199478,82974000000;W&Z;2014;10,00000000000;4,31754986034;51,10539265410
703;1;703;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146423,11350400000;199480,61607800000;W&Z;2014;10,00000000000;4,31769019583;51,10540877040
704;1;704;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146432,94127400000;199482,46403500000;W&Z;2014;10,00000000000;4,31783049841;51,10542544050
705;1;705;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146442,76904400000;199484,31199100000;W&Z;2014;10,00000000000;4,31797080108;51,10544211030
706;1;706;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146452,58930300000;199486,19939900000;W&Z;2014;10,00000000000;4,31811099626;51,10545913460
707;1;707;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146462,40863700000;199488,09166600000;W&Z;2014;10,00000000000;4,31825117828;51,10547620240
708;1;708;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146472,22797200000;199489,98393400000;W&Z;2014;10,00000000000;4,31839136040;51,10549327000
709;1;709;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146482,04730600000;199491,87620100000;W&Z;2014;10,00000000000;4,31853154262;51,10551033750
710;1;710;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146491,86664000000;199493,76846900000;W&Z;2014;10,00000000000;4,31867172495;51,10552740470
711;1;711;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146501,69563400000;199495,60961100000;W&Z;2014;10,00000000000;4,31881204577;51,10554401240
712;1;712;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146511,52845400000;199497,43050400000;W&Z;2014;10,00000000000;4,31895242152;51,10556043780
713;1;713;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146521,36127400000;199499,25139600000;W&Z;2014;10,00000000000;4,31909279737;51,10557686310
714;1;714;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146531,19409400000;199501,07228900000;W&Z;2014;10,00000000000;4,31923317331;51,10559328820
715;1;715;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146541,02691400000;199502,89318200000;W&Z;2014;10,00000000000;4,31937354935;51,10560971320
716;1;716;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146550,91317600000;199504,37232400000;W&Z;2014;10,00000000000;4,31951469168;51,10562306630
717;1;717;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146560,83247400000;199505,64020500000;W&Z;2014;10,00000000000;4,31965630774;51,10563452050
718;1;718;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146570,75177300000;199506,90808500000;W&Z;2014;10,00000000000;4,31979792386;51,10564597460
719;1;719;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146580,67390000000;199508,13390500000;W&Z;2014;10,00000000000;4,31993958083;51,10565705040
720;1;720;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146590,67364100000;199508,20584600000;W&Z;2014;10,00000000000;4,32008235655;51,10565775450
721;1;721;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146600,67338200000;199508,27778600000;W&Z;2014;10,00000000000;4,32022513228;51,10565845850
722;1;722;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146610,67312400000;199508,34972700000;W&Z;2014;10,00000000000;4,32036790801;51,10565916220
723;1;723;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146620,65228300000;199508,04288400000;W&Z;2014;10,00000000000;4,32051039330;51,10565646090
724;1;724;63;2;Rupel;L;7;0;0;;0;;233,92866078300;Fallopia japonica;146624,55465100000;199507,58912000000;W&Z;2014;10,00000000000;4,32056611543;51,10565240430
725;1;725;64;2;Rupel;L;7;0;0;;0;;31,58018143750;Fallopia japonica;151298,91784300000;196747,10885400000;W&Z;2014;10,00000000000;4,38729619967;51,08084659300
726;1;726;64;2;Rupel;L;7;0;0;;0;;31,58018143750;Fallopia japonica;151290,04342400000;196751,71804900000;W&Z;2014;10,00000000000;4,38716957528;51,08088804570
727;1;727;64;2;Rupel;L;7;0;0;;0;;31,58018143750;Fallopia japonica;151281,16900400000;196756,32724400000;W&Z;2014;10,00000000000;4,38704295067;51,08092949820
728;1;728;64;2;Rupel;L;7;0;0;;0;;31,58018143750;Fallopia japonica;151272,38264900000;196761,09628800000;W&Z;2014;10,00000000000;4,38691758316;51,08097238720
729;1;729;64;2;Rupel;L;7;0;0;;0;;31,58018143750;Fallopia japonica;151271,01772200000;196761,89249600000;W&Z;2014;10,00000000000;4,38689810797;51,08097954740
730;1;730;65;2;Boven-Zeeschelde2;L;7;0;0;;0;;19,99834926820;Fallopia japonica;138846,44676900000;200819,98710400000;W&Z;2014;10,00000000000;4,20947055673;51,11735276180
731;1;731;65;2;Boven-Zeeschelde2;L;7;0;0;;0;;19,99834926820;Fallopia japonica;138840,22705400000;200812,15670600000;W&Z;2014;10,00000000000;4,20938196765;51,11728225740
732;1;732;65;2;Boven-Zeeschelde2;L;7;0;0;;0;;19,99834926820;Fallopia japonica;138834,00836500000;200804,32760000000;W&Z;2014;10,00000000000;4,20929339346;51,11721176470
733;1;733;66;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;35,97323049740;Fallopia japonica;131055,90092500000;191680,45242900000;W&Z;2014;10,00000000000;4,09868242196;51,03499765250
734;1;734;66;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;35,97323049740;Fallopia japonica;131060,52539700000;191671,58596100000;W&Z;2014;10,00000000000;4,09874880760;51,03491810280
735;1;735;66;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;35,97323049740;Fallopia japonica;131065,14986800000;191662,71949200000;W&Z;2014;10,00000000000;4,09881519302;51,03483855300
736;1;736;66;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;35,97323049740;Fallopia japonica;131070,34896200000;191654,22809400000;W&Z;2014;10,00000000000;4,09888975085;51,03476239330
737;1;737;66;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;35,97323049740;Fallopia japonica;131074,08545100000;191649,56782200000;W&Z;2014;10,00000000000;4,09894325964;51,03472062390
738;1;738;67;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;54,07464564980;Fallopia japonica;131011,22579300000;191747,04549600000;W&Z;2014;10,00000000000;4,09804207187;51,03559479850
739;1;739;67;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;54,07464564980;Fallopia japonica;131016,71039300000;191738,68372900000;W&Z;2014;10,00000000000;4,09812069580;51,03551981390
740;1;740;67;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;54,07464564980;Fallopia japonica;131022,19499300000;191730,32196100000;W&Z;2014;10,00000000000;4,09819931947;51,03544482930
741;1;741;67;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;54,07464564980;Fallopia japonica;131028,07813400000;191722,23723200000;W&Z;2014;10,00000000000;4,09828361036;51,03537234780
742;1;742;67;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;54,07464564980;Fallopia japonica;131034,00493900000;191714,18285600000;W&Z;2014;10,00000000000;4,09836852191;51,03530014060
743;1;743;67;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;54,07464564980;Fallopia japonica;131039,87162700000;191706,08544200000;W&Z;2014;10,00000000000;4,09845257837;51,03522754450
744;1;744;67;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;54,07464564980;Fallopia japonica;131042,19996400000;191702,74155400000;W&Z;2014;10,00000000000;4,09848594486;51,03519756230
745;1;745;68;1;Durme;L;7;0;0;;0;;38,19778795970;Fallopia japonica;125751,94824900000;198629,81391200000;W&Z;2014;10,00000000000;4,02260747451;51,09726729720
746;1;746;68;1;Durme;L;7;0;0;;0;;38,19778795970;Fallopia japonica;125760,19177100000;198624,15313900000;W&Z;2014;10,00000000000;4,02272552841;51,09721675820
747;1;747;68;1;Durme;L;7;0;0;;0;;38,19778795970;Fallopia japonica;125769,31175900000;198620,11461900000;W&Z;2014;10,00000000000;4,02285598637;51,09718083770
748;1;748;68;1;Durme;L;7;0;0;;0;;38,19778795970;Fallopia japonica;125778,75250300000;198617,51129600000;W&Z;2014;10,00000000000;4,02299092794;51,09715783090
749;1;749;68;1;Durme;L;7;0;0;;0;;38,19778795970;Fallopia japonica;125786,92674900000;198618,13212500000;W&Z;2014;10,00000000000;4,02310757634;51,09716375220
750;1;750;69;1;Boven-Zeeschelde1;L;7;0;0;;0;;30,31347228040;Fallopia japonica;128185,88877500000;193098,24287600000;W&Z;2014;10,00000000000;4,05768222728;51,04764154120
751;1;751;69;1;Boven-Zeeschelde1;L;7;0;0;;0;;30,31347228040;Fallopia japonica;128180,18978600000;193090,02572800000;W&Z;2014;10,00000000000;4,05760144764;51,04756746440
752;1;752;69;1;Boven-Zeeschelde1;L;7;0;0;;0;;30,31347228040;Fallopia japonica;128174,18195800000;193082,03229000000;W&Z;2014;10,00000000000;4,05751625085;51,04749538690
753;1;753;69;1;Boven-Zeeschelde1;L;7;0;0;;0;;30,31347228040;Fallopia japonica;128168,15087500000;193074,05569700000;W&Z;2014;10,00000000000;4,05743072171;51,04742345980
754;1;754;69;1;Boven-Zeeschelde1;L;7;0;0;;0;;30,31347228040;Fallopia japonica;128167,96181700000;193073,80565300000;W&Z;2014;10,00000000000;4,05742804061;51,04742120510
755;1;755;70;1;Durme;L;7;0;0;;0;;46,36785040680;Fallopia japonica;132845,81641100000;199201,61791700000;W&Z;2014;10,00000000000;4,12384832893;51,10265978380
756;1;756;70;1;Durme;L;7;0;0;;0;;46,36785040680;Fallopia japonica;132841,93372100000;199210,83337700000;W&Z;2014;10,00000000000;4,12379246389;51,10274250470
757;1;757;70;1;Durme;L;7;0;0;;0;;46,36785040680;Fallopia japonica;132838,05103000000;199220,04883800000;W&Z;2014;10,00000000000;4,12373659866;51,10282522560
758;1;758;70;1;Durme;L;7;0;0;;0;;46,36785040680;Fallopia japonica;132834,16834000000;199229,26429900000;W&Z;2014;10,00000000000;4,12368073323;51,10290794640
759;1;759;70;1;Durme;L;7;0;0;;0;;46,36785040680;Fallopia japonica;132830,28565000000;199238,47975900000;W&Z;2014;10,00000000000;4,12362486760;51,10299066720
760;1;760;70;1;Durme;L;7;0;0;;0;;46,36785040680;Fallopia japonica;132827,81321000000;199244,34802700000;W&Z;2014;10,00000000000;4,12358929310;51,10304334260
761;1;761;71;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;13,28979231630;Fallopia japonica;114374,84023800000;188052,01357600000;W&Z;2014;10,00000000000;3,86122732910;51,00159924120
762;1;762;71;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;13,28979231630;Fallopia japonica;114364,88644900000;188051,09662000000;W&Z;2014;10,00000000000;3,86108561682;51,00159038860
763;1;763;71;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;13,28979231630;Fallopia japonica;114361,60581300000;188050,85133900000;W&Z;2014;10,00000000000;3,86103890483;51,00158798270
764;1;764;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114139,96653900000;188046,82583200000;W&Z;2014;10,00000000000;3,85788183420;51,00153816670
765;1;765;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114130,20622200000;188044,64954600000;W&Z;2014;10,00000000000;3,85774300211;51,00151800210
766;1;766;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114120,44590600000;188042,47325900000;W&Z;2014;10,00000000000;3,85760417014;51,00149783730
767;1;767;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114110,68559000000;188040,29697200000;W&Z;2014;10,00000000000;3,85746533829;51,00147767230
768;1;768;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114101,02741200000;188037,76739800000;W&Z;2014;10,00000000000;3,85732799620;51,00145433790
769;1;769;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114091,61154900000;188034,39968100000;W&Z;2014;10,00000000000;3,85719418830;51,00142348420
770;1;770;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114082,19568500000;188031,03196300000;W&Z;2014;10,00000000000;3,85706038057;51,00139263040
771;1;771;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114072,77982200000;188027,66424600000;W&Z;2014;10,00000000000;3,85692657302;51,00136177640
772;1;772;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114063,96162700000;188023,10159900000;W&Z;2014;10,00000000000;3,85680139703;51,00132021820
773;1;773;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114055,61943500000;188017,58726900000;W&Z;2014;10,00000000000;3,85668309560;51,00127013470
774;1;774;72;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;99,33778520750;Fallopia japonica;114048,01810300000;188012,16705000000;W&Z;2014;10,00000000000;3,85657533939;51,00122094280
775;1;775;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110570,90139600000;188208,19356500000;W&Z;2014;10,00000000000;3,80702002396;51,00275750800
776;1;776;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110564,29803600000;188215,70326800000;W&Z;2014;10,00000000000;3,80692514319;51,00282456350
777;1;777;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110557,64323100000;188223,16708500000;W&Z;2014;10,00000000000;3,80682953418;51,00289120290
778;1;778;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110550,93431900000;188230,58264300000;W&Z;2014;10,00000000000;3,80673315928;51,00295740480
779;1;779;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110544,22540800000;188237,99820200000;W&Z;2014;10,00000000000;3,80663678410;51,00302360660
780;1;780;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110537,51649600000;188245,41376000000;W&Z;2014;10,00000000000;3,80654040865;51,00308980840
781;1;781;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110531,01770700000;188253,00292400000;W&Z;2014;10,00000000000;3,80644700773;51,00315758490
782;1;782;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110525,00068200000;188260,99012600000;W&Z;2014;10,00000000000;3,80636042707;51,00322897190
783;1;783;73;1;Boven-Zeeschelde1;L;7;0;0;;0;;77,00569327440;Fallopia japonica;110520,78533800000;188266,58571500000;W&Z;2014;10,00000000000;3,80629977115;51,00327898340
784;1;784;74;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;162,52072268200;Fallopia japonica;109440,47051500000;189883,92053900000;W&Z;2014;10,00000000000;3,79073022065;51,01774249560
785;1;785;74;1;Boven-Zeeschelde1;L;7;0;0;Maaibeheer;0;;162,52072268200;Fallopia japonica;109435,92426700000;189892,80724500000;W&Z;2014;10,00000000000;3,79066444925;51,01782205880
