OBJECTID,occurrenceID,type,language,lisence,rightHolder,accessRights,datasetID,institutionCode,datasetName,basisOfRecord,"recordedBy""",District,Waterbody,zone,habitat,Vegtype2,Vegtype3,managementAction,Opmerking,Lengte,kingdom,Species,scientificNameAuthorship,taxonRank,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,verbatimSRS,ownerInstitutionCode,EventDate,continent,countryCode,coordinateUncertaintyInMeters,decimalLongitude,decimalLatitude,coordinateSystem,nomenclaturalCode
2069,INBO:IAS:FAL:D:2069,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,River Rupel,KR,Fallopia covered dike,0,0,Maaibeheer,,"80,66992633",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"153052,8211","196636,6351",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.412324207,51.07984669,WGS84,ICBN
2070,INBO:IAS:FAL:D:2070,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,River Rupel,KR,Fallopia covered dike,0,0,Maaibeheer,,"80,66992633",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"153052,1596","196636,7411",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.412314769,51.07984765,WGS84,ICBN
2071,INBO:IAS:FAL:D:2071,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,Fallopia covered dike,0,0,Nulbeheer,,"11,58166983",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"148042,34","209924,3288",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.340755747,51.19929094,WGS84,ICBN
2072,INBO:IAS:FAL:D:2072,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,Fallopia covered dike,0,0,Nulbeheer,,"11,58166983",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"148051,6601","209927,9533",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.340889067,51.19932355,WGS84,ICBN
2073,INBO:IAS:FAL:D:2073,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,Fallopia covered dike,0,0,Nulbeheer,,"11,58166983",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"148053,1342","209928,5266",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.340910154,51.19932871,WGS84,ICBN
2074,INBO:IAS:FAL:D:2074,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,Fallopia covered dike,0,0,Maaibeheer,,"36,68598327",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"151365,3272","212135,6603",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.388305497,51.21916855,WGS84,ICBN
2075,INBO:IAS:FAL:D:2075,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,Fallopia covered dike,0,0,Maaibeheer,,"36,68598327",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"151358,5307","212128,3249",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.388208191,51.21910263,WGS84,ICBN
2076,INBO:IAS:FAL:D:2076,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,Fallopia covered dike,0,0,Maaibeheer,,"36,68598327",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"151351,7342","212120,9895",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.388110886,51.21903671,WGS84,ICBN
2077,INBO:IAS:FAL:D:2077,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,Fallopia covered dike,0,0,Maaibeheer,,"36,68598327",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"151344,9378","212113,6541",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.388013581,51.2189708,WGS84,ICBN
2078,INBO:IAS:FAL:D:2078,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,Fallopia covered dike,0,0,Maaibeheer,,"36,68598327",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"151340,3937","212108,7497",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.387948523,51.21892673,WGS84,ICBN
2079,INBO:IAS:FAL:D:2079,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149831,3224","214624,7183",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.366349105,51.24154294,WGS84,ICBN
2080,INBO:IAS:FAL:D:2080,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149821,3556","214625,5325",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.366206383,51.24155025,WGS84,ICBN
2081,INBO:IAS:FAL:D:2081,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149811,3887","214626,3466",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.366063662,51.24155757,WGS84,ICBN
2082,INBO:IAS:FAL:D:2082,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149801,4219","214627,1607",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.365920941,51.24156488,WGS84,ICBN
2083,INBO:IAS:FAL:D:2083,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149791,4551","214627,9748",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.365778219,51.2415722,WGS84,ICBN
2084,INBO:IAS:FAL:D:2084,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149781,4883","214628,789",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.365635498,51.24157952,WGS84,ICBN
2085,INBO:IAS:FAL:D:2085,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149771,5286","214629,6839",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.365492877,51.24158756,WGS84,ICBN
2086,INBO:IAS:FAL:D:2086,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149761,5711","214630,6048",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.365350289,51.24159583,WGS84,ICBN
2087,INBO:IAS:FAL:D:2087,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149751,6135","214631,5257",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.3652077,51.24160411,WGS84,ICBN
2088,INBO:IAS:FAL:D:2088,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149741,656","214632,4466",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.365065112,51.24161238,WGS84,ICBN
2089,INBO:IAS:FAL:D:2089,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149731,6985","214633,3676",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.364922523,51.24162066,WGS84,ICBN
2090,INBO:IAS:FAL:D:2090,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149721,741","214634,2885",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.364779935,51.24162893,WGS84,ICBN
2091,INBO:IAS:FAL:D:2091,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149711,7835","214635,2094",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.364637346,51.2416372,WGS84,ICBN
2092,INBO:IAS:FAL:D:2092,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149701,826","214636,1303",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.364494758,51.24164548,WGS84,ICBN
2093,INBO:IAS:FAL:D:2093,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149691,8685","214637,0513",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.364352169,51.24165375,WGS84,ICBN
2094,INBO:IAS:FAL:D:2094,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149681,9067","214637,9233",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.364209519,51.24166159,WGS84,ICBN
2095,INBO:IAS:FAL:D:2095,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149671,9415","214638,7572",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.36406682,51.24166908,WGS84,ICBN
2096,INBO:IAS:FAL:D:2096,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149661,9764","214639,5911",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.363924121,51.24167657,WGS84,ICBN
2097,INBO:IAS:FAL:D:2097,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149652,0112","214640,425",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.363781423,51.24168406,WGS84,ICBN
2098,INBO:IAS:FAL:D:2098,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149642,046","214641,2589",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.363638724,51.24169155,WGS84,ICBN
2099,INBO:IAS:FAL:D:2099,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149632,0809","214642,0928",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.363496025,51.24169904,WGS84,ICBN
2100,INBO:IAS:FAL:D:2100,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,variable tall herb vegetation,7,0,Andere,"met kleine stukken Fallopia, gefreesd?","207,8154136",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"149624,2927","214642,7446",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.3633845,51.2417049,WGS84,ICBN
2101,INBO:IAS:FAL:D:2101,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,species rich grassland,7,0,Maaibeheer,"met Fallopia, volledig Fallopia op breuksteen","229,4981522",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"147489,557","208185,2296",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.332858864,51.183657,WGS84,ICBN
2102,INBO:IAS:FAL:D:2102,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,species rich grassland,7,0,Maaibeheer,"met Fallopia, volledig Fallopia op breuksteen","229,4981522",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"147487,2611","208175,4968",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.332826093,51.18356951,WGS84,ICBN
2103,INBO:IAS:FAL:D:2103,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,species rich grassland,7,0,Maaibeheer,"met Fallopia, volledig Fallopia op breuksteen","229,4981522",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"147484,9028","208165,7794",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.33279243,51.18348215,WGS84,ICBN
2104,INBO:IAS:FAL:D:2104,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,species rich grassland,7,0,Maaibeheer,"met Fallopia, volledig Fallopia op breuksteen","229,4981522",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"147482,3831","208156,102",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.332756459,51.18339516,WGS84,ICBN
2105,INBO:IAS:FAL:D:2105,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,species rich grassland,7,0,Maaibeheer,"met Fallopia, volledig Fallopia op breuksteen","229,4981522",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"147479,8635","208146,4246",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.332720487,51.18330816,WGS84,ICBN
2106,INBO:IAS:FAL:D:2106,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,species rich grassland,7,0,Maaibeheer,"met Fallopia, volledig Fallopia op breuksteen","229,4981522",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"147477,3438","208136,7473",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.332684516,51.18322116,WGS84,ICBN
2107,INBO:IAS:FAL:D:2107,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,2,Lower-Zeeschelde,R,species rich grassland,7,0,Maaibeheer,"met Fallopia, volledig Fallopia op breuksteen","229,4981522",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"147474,8241","208127,0699",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,4.332648546,51.18313417,WGS84,ICBN
