taxonID,TaxonomicGroup,YearPublished,Kingdom,Phylum,Class,Order,Family,Genus,Species,verbatimScientificName,ScientificName,vernacularName,RLCEurope,Criteria,IUCNCriteria,Reference,Biome,Biotope1,Biotope2,Cuddliness,Lifespan,Mobility,NutrientLevel,Spine,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLCAsPublished,RLC,eventDate,language2,Checklist
INBO:RL:VAL:PLA:2006:4938,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,crispus,Potamogeton crispus L.,Potamogeton crispus L.,Gekroesd fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4939,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,friesii,Potamogeton friesii Rupr.,Potamogeton friesii Rupr.,Puntig fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4940,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,gramineus,Potamogeton gramineus L.,Potamogeton gramineus L.,Ongelijkbladig fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4941,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,lucens,Potamogeton lucens L.,Potamogeton lucens L.,Glanzig fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4942,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,natans,Potamogeton natans L.,Potamogeton natans L.,Drijvend fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4943,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,nodosus,Potamogeton nodosus Poiret,Potamogeton nodosus Poiret,Rivierfonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4944,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,obtusifolius,Potamogeton obtusifolius Mert. et Koch,Potamogeton obtusifolius Mert. et Koch,Stomp fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4945,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,pectinatus,Potamogeton pectinatus L.,Potamogeton pectinatus L.,Schedefonteinkruid,,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4946,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,perfoliatus,Potamogeton perfoliatus L.,Potamogeton perfoliatus L.,Doorgroeid fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4947,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,polygonifolius,Potamogeton polygonifolius Pourr.,Potamogeton polygonifolius Pourr.,Duizendknoopfonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4948,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,praelongus,Potamogeton praelongus Wulfen,Potamogeton praelongus Wulfen,Langstengelig fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4949,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,pusillus,Potamogeton pusillus L.,Potamogeton pusillus L.,Tenger fonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4950,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,trichoides,Potamogeton trichoides Cham. et Schlecht.,Potamogeton trichoides Cham. et Schlecht.,Haarfonteinkruid,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4951,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Najadales,Potamogetonaceae,Potamogeton,x angustifolius,Potamogeton x angustifolius J. Presl,Potamogeton x angustifolius J. Presl,Gegolfd fonteinkruid,,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4952,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Potentilla,anglica,Potentilla anglica Laichard.,Potentilla anglica Laichard.,Kruipganzerik,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Heathlands,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4953,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Potentilla,anserina,Potentilla anserina L.,Potentilla anserina L.,Zilverschoon,,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4954,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Potentilla,argentea,Potentilla argentea L.,Potentilla argentea L.,Viltganzerik,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4955,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Potentilla,erecta,Potentilla erecta (L.) RÃ¤uschel,Potentilla erecta (L.) RÃ¤uschel,Tormentil,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Heathlands,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Achteruitgaand,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4956,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Potentilla,neumanniana,Potentilla neumanniana Reichenb.,Potentilla neumanniana Reichenb.,Voorjaarsganzerik,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4957,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Potentilla,reptans,Potentilla reptans L.,Potentilla reptans L.,Vijfvingerkruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4958,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Potentilla,sterilis,Potentilla sterilis (L.) Garcke,Potentilla sterilis (L.) Garcke,Aardbeiganzerik,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4959,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Potentilla,supina,Potentilla supina L.,Potentilla supina L.,Liggende ganzerik,,Regional,,VanLanduyt_etal_2006,Terrestrial,Marshes,,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4960,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Primulales,Primulaceae,Primula,elatior,Primula elatior (L.) Hill,Primula elatior (L.) Hill,Slanke sleutelbloem,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4961,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Primulales,Primulaceae,Primula,veris,Primula veris L.,Primula veris L.,Gulden sleutelbloem,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Woodlands,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4962,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Primulales,Primulaceae,Primula,vulgaris,Primula vulgaris Huds.,Primula vulgaris Huds.,Stengelloze sleutelbloem,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,Grasslands,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4963,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Prunella,vulgaris,Prunella vulgaris L.,Prunella vulgaris L.,Gewone brunel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4964,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Prunus,avium,Prunus avium (L.) L.,Prunus avium (L.) L.,Zoete kers,LC,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4965,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Prunus,padus,Prunus padus L.,Prunus padus L.,Vogelkers,LC,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4966,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Prunus,spinosa,Prunus spinosa L.,Prunus spinosa L.,Sleedoorn,LC,Regional,,VanLanduyt_etal_2006,Terrestrial,Shrubs,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4967,VascularPlants,2006,Plantae,Tracheophyta,Pteropsida,Filicales,Hypolepidaceae,Pteridium,aquilinum,Pteridium aquilinum (L.) Kuhn,Pteridium aquilinum (L.) Kuhn,Adelaarsvaren,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,Shrubs,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4968,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Puccinellia,capillaris,Puccinellia capillaris (Liljebl.) Jansen,Puccinellia capillaris (Liljebl.) Jansen,Bleek kweldergras,,Regional,,VanLanduyt_etal_2006,Terrestrial,SaltMarshes,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4969,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Puccinellia,distans,Puccinellia distans (L.) Parl.,Puccinellia distans (L.) Parl.,Stomp kweldergras,,Regional,,VanLanduyt_etal_2006,Terrestrial,SaltMarshes,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4970,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Puccinellia,fasciculata,Puccinellia fasciculata (Torr.) E.P. Bicknell,Puccinellia fasciculata (Torr.) E.P. Bicknell,Blauw kweldergras,,Regional,,VanLanduyt_etal_2006,Terrestrial,SaltMarshes,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4971,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Puccinellia,maritima,Puccinellia maritima (Huds.) Parl.,Puccinellia maritima (Huds.) Parl.,Gewoon kweldergras,,Regional,,VanLanduyt_etal_2006,Terrestrial,SaltMarshes,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4972,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Pulicaria,dysenterica,Pulicaria dysenterica (L.) Bernh.,Pulicaria dysenterica (L.) Bernh.,Heelblaadjes,,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4973,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Pulicaria,vulgaris,Pulicaria vulgaris Gaertn.,Pulicaria vulgaris Gaertn.,Klein vlooienkruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,Marshes,,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4974,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Ericales,Pyrolaceae,Pyrola,minor,Pyrola minor L.,Pyrola minor L.,Klein wintergroen,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4975,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Ericales,Pyrolaceae,Pyrola,rotundifolia,Pyrola rotundifolia L.,Pyrola rotundifolia L.,Rond wintergroen,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,Shrubs,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
