taxonID;TaxonomicGroup;YearPublished;Kingdom;Phylum;Class;Order;Family;Genus;Species;SpeciesnameAsPublished;vernacularName;RLCEurope;Criteria;IUCNCriteria;Reference;Biome;Biotope1;Biotope2;Cuddliness;Lifespan;Mobility;NutrientLevel;Spine;license;rightsHolder;accessRights;datasetName;locationID;locality;countryCode;occurrencestatus;threadStatus;RLCAsPublished;RLC;eventDate;language2
INBO:RL:VAL:PLA:2006:5155;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Stellaria;graminea;Stellaria graminea L.;Grasmuur;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5156;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Stellaria;holostea;Stellaria holostea L.;Grote muur;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5157;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Stellaria;media;Stellaria media (L.) Vill.;Vogelmuur + Heggenvogelmuur;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5158;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Stellaria;media subsp. Neglecta;Stellaria media (L.) Vill. subsp. neglecta (Weihe) Gremli;Heggenvogelmuur;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Shortlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Data Deficient (DD);Onvoldoende gekend;DD;to complete;nl
INBO:RL:VAL:PLA:2006:5159;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Stellaria;nemorum ssp. nemorum;Stellaria nemorum L.;Bosmuur;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5160;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Stellaria;pallida;Stellaria pallida (Dum.) Piré;Duinvogelmuur;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5161;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Stellaria;palustris;Stellaria palustris Retz.;Zeegroene muur;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;Marshes;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5162;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Hydrocharitales;Hydrocharitaceae;Stratiotes;aloides;Stratiotes aloides L.;Krabbenscheer;LC;Regional;NA;VanLanduyt_etal_2006;Aquatic;Limnophilous;NA;High;Longlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:5163;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Chenopodiaceae;Suaeda;maritima;Suaeda maritima (L.) Dum.;Klein schorrenkruid;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;SaltMarshes;NA;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5164;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Capparales;Brassicaceae;Subularia;aquatica;Subularia aquatica L.;Priemkruid;LC;Regional;NA;VanLanduyt_etal_2006;Aquatic;Limnophilous;NA;High;Shortlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:5165;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Dipsacales;Dipsacaceae;Succisa;pratensis;Succisa pratensis Moench;Blauwe knoop;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;Heathlands;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Achteruitgaand;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5166;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Boraginaceae;Symphytum;officinale;Symphytum officinale L.;Gewone smeerwortel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5167;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Liliales;Dioscoreaceae;Tamus;communis;Tamus communis L.;Spekwortel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5168;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Tanacetum;vulgare;Tanacetum vulgare L.;Boerenwormkruid;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Shrubs;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5169;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Taraxacum;species;Taraxacum;Paardenbloem (G);NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Shrubs;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5170;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Taxales;Taxaceae;Taxus;baccata;Taxus baccata L.;Taxus;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5171;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Capparales;Brassicaceae;Teesdalia;nudicaulis;Teesdalia nudicaulis (L.) R. Brown;Klein tasjeskruid;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Heathlands;NA;High;Shortlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Vulnerable (VU);Kwetsbaar;VU;to complete;nl
INBO:RL:VAL:PLA:2006:5172;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Tephroseris;helenitis;Tephroseris helenitis (L.) Nordenstam;Spatelkruiskruid;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:5173;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Tephroseris;palustris;Tephroseris palustris (L.) Fourr.;Moerasandijvie;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5174;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Teucrium;scordium;Teucrium scordium L.;Moerasgamander;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Longlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:5175;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Teucrium;scorodonia;Teucrium scorodonia L.;Valse salie;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5176;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Ranunculales;Ranunculaceae;Thalictrum;flavum;Thalictrum flavum L.;Poelruit;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Longlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5177;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Ranunculales;Ranunculaceae;Thalictrum;minus ssp.dunense;Thalictrum minus L.;Kleine ruit;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;Shrubs;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5178;VascularPlants;2006;Plantae;Tracheophyta;Pteropsida;Filicales;Thelypteridaceae;Thelypteris;palustris;Thelypteris palustris Schott;Moerasvaren;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;Marshes;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5179;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Santalales;Santalaceae;Thesium;humifusum;Thesium humifusum DC.;Liggend bergvlas;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5180;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Capparales;Brassicaceae;Thlaspi;arvense;Thlaspi arvense L.;Witte krodde;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5181;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Capparales;Brassicaceae;Thlaspi;perfoliatum;Thlaspi perfoliatum L.;Doorgroeide boerenkers;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Anthropogenic;Grasslands;High;Shortlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5182;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Thymus;pulegioides;Thymus pulegioides L.;Grote tijm;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;Dunes;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Vulnerable (VU);Kwetsbaar;VU;to complete;nl
INBO:RL:VAL:PLA:2006:5183;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Thymus;serpyllum;Thymus serpyllum L.;Kleine tijm;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:5184;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Malvales;Tiliaceae;Tilia;cordata;Tilia cordata Mill.;Winterlinde;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5185;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Malvales;Tiliaceae;Tilia;platyphyllos;Tilia platyphyllos Scop. (incl. kruisingen);Zomerlinde (+ bastaarden);NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5186;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Torilis;arvensis;Torilis arvensis (Huds.) Link;Akkerdoornzaad;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5187;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Torilis;japonica;Torilis japonica (Houtt.) DC.;Heggendoornzaad;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Shrubs;Grasslands;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5188;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Torilis;nodosa;Torilis nodosa (L.) Gaertn.;Knopig doornzaad;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;SaltMarshes;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5189;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Tragopogon;pratensis;Tragopogon pratensis L.;Gele morgenster;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5190;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Juncales;Cyperaceae;Trichophorum;cespitosus;Trichophorum cespitosus (L.) Hartm.;Veenbies;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Heathlands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Vulnerable (VU);Kwetsbaar;VU;to complete;nl
INBO:RL:VAL:PLA:2006:5191;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Primulales;Primulaceae;Trientalis;europaea;Trientalis europaea L.;Zevenster;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5192;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Fabales;Fabaceae;Trifolium;arvense;Trifolium arvense L.;Hazenpootje;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Shortlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5193;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Fabales;Fabaceae;Trifolium;campestre;Trifolium campestre Schreb.;Liggende klaver;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Shortlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5194;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Fabales;Fabaceae;Trifolium;dubium;Trifolium dubium Sibth.;Kleine klaver;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5195;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Fabales;Fabaceae;Trifolium;fragiferum;Trifolium fragiferum L.;Aardbeiklaver;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;SaltMarshes;Grasslands;High;Longlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
