type,datasetName,language,license,rightsHolder,eventID,countryCode,stateProvince,district_cd,county,municipality,locality,sampling_site_cd,continent,verbatimLongitude,verbatimLatitude,verbatimSRS,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,verbatimElevation,eventDate,samplingProtocol,recordedBy,ID_doubtful?,sampling_date_b,verbatimEventDate,sampling_date_e,identificationRemarks
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:041:MP,PT,Beira Litoral,PT-06,Coimbra,Lousã,Cerdeira | nr Quinta la Palmeira hotel | -,-,Europe,"7° 56'21.18""W","40° 15'30.54""N",WGS84,40.25015,-7.93366,30,WGS84,384,2014-05-18,sweep net,Marc Pollet,false,2014-05-18,2014-05-18 / 2014-05-18,2014-05-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:042:ADB,PT,Beira Litoral,PT-06,Coimbra,Lousã,Cerdeira | nr Quinta la Palmeira hotel | -,-,Europe,"7° 56'21.18""W","40° 15'30.54""N",WGS84,40.25015,-7.93366,30,WGS84,384,2014-05-18,sweep net,Anja De Braekeleer,false,2014-05-18,2014-05-18 / 2014-05-18,2014-05-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:043:ADB,PT,Beira Litoral,PT-06,Coimbra,Lousã,Cerdeira | nr Quinta la Palmeira hotel | -,-,Europe,"7° 56'21.18""W","40° 15'30.54""N",WGS84,40.25015,-7.93366,30,WGS84,384,2014-05-18,sweep net,Anja De Braekeleer,false,2014-05-18,2014-05-18 / 2014-05-18,2014-05-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:044:MP,PT,Minho,PT-03,Braga,Vieira do Minho,Santa Marinha | along Ribeira de Vilar Chao | -,-,Europe,"8° 07'23.82""W","41° 35'49.02""N",WGS84,41.58584,-8.11773,30,WGS84,373,2014-05-20,sweep net,Marc Pollet,false,2014-05-20,2014-05-20 / 2014-05-20,2014-05-20,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:045:MP,PT,Minho,PT-03,Braga,Esposende,Esposende | - | -,-,Europe,"8° 47'25.08""W","41° 32'31.38""N",WGS84,41.53372,-8.78474,30,WGS84,4,2014-05-21,sweep net,Marc Pollet,false,2014-05-21,2014-05-21 / 2014-05-21,2014-05-21,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:046:MP,PT,Minho,PT-03,Braga,Esposende,Ofir | - | -,-,Europe,"8° 47'21.29""W","41° 31'30.60""N",WGS84,41.51683,-8.78369,30,WGS84,5,2014-05-21,sweep net,Marc Pollet,false,2014-05-21,2014-05-21 / 2014-05-21,2014-05-21,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:047:MP,PT,Minho,PT-03,Braga,Esposende,between Ofir and Fao | along Rio Cávado | -,-,Europe,"8° 46'40.02""W","41° 30'59.52""N",WGS84,41.50264,-8.76667,30,WGS84,9,2014-05-21,sweep net,Marc Pollet,false,2014-05-21,2014-05-21 / 2014-05-21,2014-05-21,1f doubtful (arrangement on one tiII not matching)
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:052:MP,PT,Minho,PT-03,Braga,Vieira do Minho,Agra | along river Ave | -,-,Europe,"8° 02'53.82""W","41° 36'09.96""N",WGS84,41.60277,-8.03439,30,WGS84,704,2014-05-22,sweep net,Marc Pollet,false,2014-05-22,2014-05-22 / 2014-05-22,2014-05-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:054:MP,PT,Minho,PT-03,Braga,Vieira do Minho,between Anjos en Talefe | Serra da Cabreira | -,-,Europe,"8° 02'57.06""W","41° 36'37.32""N",WGS84,41.60203,-8.03529,30,WGS84,856,2014-05-23,sweep net,Marc Pollet,false,2014-05-23,2014-05-23 / 2014-05-23,2014-05-23,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:055:MP,PT,Minho,PT-03,Braga,Vieira do Minho,between Anjos en Talefe | Serra da Cabreira | -,-,Europe,"8° 01'44.52""W","41° 36'14.70""N",WGS84,41.60131,-8.01792,30,WGS84,909,2014-05-23,sweep net,Marc Pollet,false,2014-05-23,2014-05-23 / 2014-05-23,2014-05-23,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:056:MP,PT,Minho,PT-03,Braga,Vieira do Minho,between Anjos en Talefe | Serra da Cabreira | -,-,Europe,"8° 00'59.46""W","41° 37'30.60""N",WGS84,41.61683,-8.00263,30,WGS84,1103,2014-05-23,sweep net,Marc Pollet,false,2014-05-23,2014-05-23 / 2014-05-23,2014-05-23,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:057:MP,PT,Minho,PT-03,Braga,Vieira do Minho,Agra | along river Ave | -,-,Europe,"8° 02'53.82""W","41° 36'09.96""N",WGS84,41.60277,-8.03439,30,WGS84,704,2014-05-23,sweep net,Marc Pollet,false,2014-05-23,2014-05-23 / 2014-05-23,2014-05-23,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:058:ADB,PT,Minho,PT-03,Braga,Vieira do Minho,Agra | along river Ave | -,-,Europe,"8° 02'53.82""W","41° 36'09.96""N",WGS84,41.60277,-8.03439,30,WGS84,704,2014-05-23,sweep net,Anja De Braekeleer,false,2014-05-23,2014-05-23 / 2014-05-23,2014-05-23,2mm checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:059:MP,PT,Minho,PT-03,Braga,Vieira do Minho,Anjos | Cabo | -,-,Europe,"8° 05'13.92""W","41° 36'03.60""N",WGS84,41.60100,-8.08442,30,WGS84,580,2014-05-23,sweep net,Marc Pollet,false,2014-05-23,2014-05-23 / 2014-05-23,2014-05-23,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:149:RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França | Lama Grande | -,-,Europe,"6° 47'38.4""W","41° 58'43.0""N",WGS84,41.96750,-6.78567,30,WGS84,1357,2014-08-06,sweep net,Rui Andrade,false,2014-08-06,2014-08-06 / 2014-08-06,2014-08-06,tiIII brown
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:151:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2014-07-24,sweep net,Rui Andrade,false,2014-07-24,2014-07-24 / 2014-07-24,2014-07-24,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:156:RA,PT,Beira Alta,PT-18,Viseu,Moimenta da Beira,Nagosa | - | -,-,Europe,"7° 36'17.6""W","41° 01'38.1""N",WGS84,41.01892,-7.60211,30,WGS84,456,2014-04-26,sweep net,Rui Andrade,false,2014-04-26,2014-04-26 / 2014-04-26,2014-04-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:157:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2014-12-24,sweep net,Rui Andrade,false,2014-12-24,2014-12-24 / 2014-12-24,2014-12-24,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:158:RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela | - | -,-,Europe,"6° 51'11.2""W","41° 53'52.2""N",WGS84,41.88394,-6.85033,30,WGS84,764,2014-08-07,sweep net,Rui Andrade,false,2014-08-07,2014-08-07 / 2014-08-07,2014-08-07,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:159:AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Castro de Avelãs | - | -,-,Europe,"6° 48'22.7""W","41° 47'51.7""N",WGS84,41.78381,-6.80075,30,WGS84,717,2014-08-07,sweep net,Ana Rita Gonçalves,false,2014-08-07,2014-08-07 / 2014-08-07,2014-08-07,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:161:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2014-06-20,sweep net,Rui Andrade,false,2014-06-20,2014-06-20 / 2014-06-20,2014-06-20,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:163:RA,PT,Beira Baixa,PT-05,Castelo Branco,Castelo Branco,Monforte da Beira | - | -,-,Europe,"7° 18'59.3""W","39° 42'33.5""N",WGS84,39.70097,-7.30258,30,WGS84,233,2014-04-10,sweep net,Rui Andrade,false,2014-04-10,2014-04-10 / 2014-04-10,2014-04-10,forma hispanicus
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:168:RA,PT,Beira Alta,PT-18,Viseu,Tabuaço,Granja do Tedo | - | -,-,Europe,"7° 36'53.0""W","41° 03'50.9""N",WGS84,41.05025,-7.60083,30,WGS84,344,2014-04-26,sweep net,Rui Andrade,false,2014-04-26,2014-04-26 / 2014-04-26,2014-04-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:173:AG,PT,Beira Alta,PT-09,Guarda,Seia,Loriga | - | -,-,Europe,"7° 37'59.99""W","40° 19'45.86""N",WGS84,40.31829,-7.61944,30,WGS84,1761,2014-11-04,sweep net,Ana Rita Gonçalves,false,2014-11-04,2014-11-04 / 2014-11-04,2014-11-04,forma hispanicus
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:176:AG,PT,Alto Alentejo,PT-12,Portalegre,Marvão,Santa Maria de Marvão | - | -,-,Europe,"7° 21'51.4""W","39° 23'49.2""N",WGS84,39.38589,-7.35039,30,WGS84,610,2014-09-20,sweep net,Ana Rita Gonçalves,false,2014-09-20,2014-09-20 / 2014-09-20,2014-09-20,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:188:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2014-08-23,sweep net,Rui Andrade,false,2014-08-23,2014-08-23 / 2014-08-23,2014-08-23,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:189:AG,PT,Beira Alta,PT-09,Guarda,Gouveia,Aldeias | - | -,-,Europe,"7° 35'51.22""W","40° 27'16.31""N",WGS84,40.45175,-7.58367,30,WGS84,1058,2014-07-28,sweep net,Ana Rita Gonçalves,false,2014-07-28,2014-07-28 / 2014-07-28,2014-07-28,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:192:RA,PT,Beira Alta,PT-18,Viseu,Viseu,Nelas | - | -,-,Europe,"7° 49'22.2""W","40° 30'03.3""N",WGS84,40.50092,-7.81728,30,WGS84,170,2014-09-27,sweep net,Rui Andrade,false,2014-09-27,2014-09-27 / 2014-09-27,2014-09-27,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:194:AG,PT,Beira Baixa,PT-05,Castelo Branco,Castelo Branco,Monforte da Beira | - | -,-,Europe,"7° 18'59.3""W","39° 42'33.5""N",WGS84,39.70097,-7.30258,30,WGS84,233,2014-04-11,sweep net,Ana Rita Gonçalves,false,2014-04-11,2014-04-11 / 2014-04-11,2014-04-11,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:197:AG,PT,Beira Alta,PT-09,Guarda,Seia,São Romão | Ponte de Jugais | -,-,Europe,"7° 42'18.40""W","40° 23'04.19""N",WGS84,40.38450,-7.70233,30,WGS84,565,2014-09-03,sweep net,Ana Rita Gonçalves,false,2014-09-03,2014-09-03 / 2014-09-03,2014-09-03,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:199:AG,PT,Baixo Alentejo,PT-02,Beja,Serpa,Santa Maria | - | -,-,Europe,"7° 38'53.4""W","37° 58'46.5""N",WGS84,37.96847,-7.63428,30,WGS84,73,2014-09-15,sweep net,Ana Rita Gonçalves,false,2014-09-15,2014-09-15 / 2014-09-15,2014-09-15,abdomen with anterior segments pale
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:200:AG,PT,Beira Alta,PT-09,Guarda,Seia,Lapa dos Dinheiros | Porto do Boi | -,-,Europe,"7° 40'33.16""W","40° 22'17.69""N",WGS84,40.36880,-7.66754,30,WGS84,1004,2014-09-03,sweep net,Ana Rita Gonçalves,false,2014-09-03,2014-09-03 / 2014-09-03,2014-09-03,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:203:RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela | Cova da Lua | -,-,Europe,"6° 49'37.4""W","41° 53'08.2""N",WGS84,41.88561,-6.81872,30,WGS84,792,2014-09-08,sweep net,Rui Andrade,false,2014-09-08,2014-09-08 / 2014-09-08,2014-09-08,forma hispanicus
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:204:AG,PT,Beira Alta,PT-09,Guarda,Seia,Loriga | Praia Fluvial de Loriga | -,-,Europe,"7° 40'36.71""W","40° 19'41.26""N",WGS84,40.31702,-7.66853,30,WGS84,890,2014-09-02,sweep net,Ana Rita Gonçalves,false,2014-09-02,2014-09-02 / 2014-09-02,2014-09-02,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:209:RA,PT,Algarve,PT-08,Faro,Loulé,Querença | - | -,-,Europe,"8° 00'29.7""W","37° 12'29.2""N",WGS84,37.20256,-8.00269,30,WGS84,136,2014-07-11,sweep net,Rui Andrade,false,2014-07-11,2014-07-11 / 2014-07-11,2014-07-11,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:210:RA,PT,Baixo Alentejo,PT-02,Beja,Serpa,Vila Verde de Ficalho | - | -,-,Europe,"7° 17'58.5""W","37° 57'46.5""N",WGS84,37.95181,-7.28569,30,WGS84,73,2014-11-15,sweep net,Rui Andrade,false,2014-11-15,2014-11-15 / 2014-11-15,2014-11-15,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:219:RA,PT,Beira Baixa,PT-05,Castelo Branco,Castelo Branco,Monforte da Beira | - | -,-,Europe,"7° 18'59.3""W","39° 42'33.5""N",WGS84,39.70097,-7.30258,30,WGS84,233,2014-04-12,sweep net,Rui Andrade,false,2014-04-12,2014-04-12 / 2014-04-12,2014-04-12,forma hispanicus
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:223:RA,PT,Beira Baixa,PT-05,Castelo Branco,Castelo Branco,Monforte da Beira | - | -,-,Europe,"7° 18'59.3""W","39° 42'33.5""N",WGS84,39.70097,-7.30258,30,WGS84,233,2014-04-11,sweep net,Rui Andrade,false,2014-04-11,2014-04-11 / 2014-04-11,2014-04-11,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:224:AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França | Aldeia de Montesinho | -,-,Europe,"6° 45'51.0""W","41° 56'33.0""N",WGS84,41.93417,-6.75028,30,WGS84,1049,2014-08-06,sweep net,Ana Rita Gonçalves,false,2014-08-06,2014-08-06 / 2014-08-06,2014-08-06,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:225:RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Vinhais | - | -,-,Europe,"6° 59'21.6""W","41° 51'01.3""N",WGS84,41.85036,-6.98378,30,WGS84,983,2014-09-09,sweep net,Rui Andrade,false,2014-09-09,2014-09-09 / 2014-09-09,2014-09-09,"checked: compared with RC/PAL/712, stature small"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:229:AG,PT,Beira Baixa,PT-05,Castelo Branco,Covilhã,Cortes do Meio | Alto da Pedrice | -,-,Europe,"7° 34'35.14""W","40° 18'38.83""N",WGS84,40.30245,-7.56809,30,WGS84,1645,2014-09-01,sweep net,Ana Rita Gonçalves,false,2014-09-01,2014-09-01 / 2014-09-01,2014-09-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:232:RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela | Cova da Lua | -,-,Europe,"6° 49'37.4""W","41° 53'08.2""N",WGS84,41.88561,-6.81872,30,WGS84,792,2014-08-07,sweep net,Rui Andrade,false,2014-08-07,2014-08-07 / 2014-08-07,2014-08-07,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:238:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2014-08-26,sweep net,Rui Andrade,false,2014-08-26,2014-08-26 / 2014-08-26,2014-08-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:240:AG,PT,Beira Alta,PT-09,Guarda,Seia,Cabeça | - | -,-,Europe,"7° 43'54.11""W","40° 19'02.96""N",WGS84,40.31749,-7.71781,30,WGS84,430,2014-09-02,sweep net,Ana Rita Gonçalves,false,2014-09-02,2014-09-02 / 2014-09-02,2014-09-02,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:241:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2014-08-24,sweep net,Rui Andrade,false,2014-08-24,2014-08-24 / 2014-08-24,2014-08-24,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:243:AG,PT,Estremadura,PT-10,Leiria,Alcobaça,Aljubarrota | Chiqueda de Cima | -,-,Europe,"8° 56'33.1""W","39° 32'09.7""N",WGS84,39.53603,-8.93419,30,WGS84,77,2014-07-17,sweep net,Ana Rita Gonçalves,false,2014-07-17,2014-07-17 / 2014-07-17,2014-07-17,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:248:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2014-06-01,sweep net,Rui Andrade,false,2014-06-01,2014-06-01 / 2014-06-01,2014-06-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:249:RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França | Aldeia de Montesinho | -,-,Europe,"6° 45'51.0""W","41° 56'33.0""N",WGS84,41.93417,-6.75028,30,WGS84,1049,2014-08-06,sweep net,Rui Andrade,false,2014-08-06,2014-08-06 / 2014-08-06,2014-08-06,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:251:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2014-09-01,sweep net,Rui Andrade,false,2014-09-01,2014-09-01 / 2014-09-01,2014-09-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:252:RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Castro de Avelãs | - | -,-,Europe,"6° 48'22.7""W","41° 47'51.7""N",WGS84,41.78381,-6.80075,30,WGS84,717,2014-08-07,sweep net,Rui Andrade,false,2014-08-07,2014-08-07 / 2014-08-07,2014-08-07,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:253:AG,PT,Algarve,PT-08,Faro,Faro,Castro Marim | - | -,-,Europe,"7° 26'16.9""W","37° 12'53.3""N",WGS84,37.20092,-7.43525,30,WGS84,3,2014-07-12,sweep net,Ana Rita Gonçalves,false,2014-07-12,2014-07-12 / 2014-07-12,2014-07-12,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:258:RA,PT,Algarve,PT-08,Faro,Silves,São Bartolomeu de Messines | - | -,-,Europe,"8° 13'55.4""W","37° 15'44.0""N",WGS84,37.25111,-8.21817,30,WGS84,280,2014-07-11,sweep net,Rui Andrade,false,2014-07-11,2014-07-11 / 2014-07-11,2014-07-11,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:262:AG,PT,Beira Alta,PT-09,Guarda,Gouveia,Melo | - | -,-,Europe,"7° 32'17.82""W","40° 30'21.70""N",WGS84,40.50047,-7.53551,30,WGS84,735,2014-07-27,sweep net,Ana Rita Gonçalves,false,2014-07-27,2014-07-27 / 2014-07-27,2014-07-27,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:265:AG,PT,Beira Litoral,PT-06,Coimbra,Figueira da Foz,São Pedro | - | -,-,Europe,"8° 50'40.6""W","40° 07'59.6""N",WGS84,40.11933,-8.83350,30,WGS84,0,2014-10-17,light trap,Ana Rita Gonçalves,false,2014-10-17,2014-10-17 / 2014-10-17,2014-10-17,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:266:RA,PT,Baixo Alentejo,PT-02,Beja,Serpa,Santa Maria | - | -,-,Europe,"7° 38'53.4""W","37° 58'46.5""N",WGS84,37.96847,-7.63428,30,WGS84,73,2014-11-14,sweep net,Rui Andrade,false,2014-11-14,2014-11-14 / 2014-11-14,2014-11-14,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:270:AG,PT,Beira Alta,PT-09,Guarda,Manteigas,São Pedro (Manteigas) | Barroca do Teixo | -,-,Europe,"7° 34'36.29""W","40° 19'34.75""N",WGS84,40.31799,-7.56841,30,WGS84,1372,2014-09-01,sweep net,Ana Rita Gonçalves,false,2014-09-01,2014-09-01 / 2014-09-01,2014-09-01,abdomen entirely dark
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:277:AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela | - | -,-,Europe,"6° 51'11.2""W","41° 53'52.2""N",WGS84,41.88394,-6.85033,30,WGS84,764,2014-08-07,sweep net,Ana Rita Gonçalves,false,2014-08-07,2014-08-07 / 2014-08-07,2014-08-07,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:283:AG,PT,Baixo Alentejo,PT-02,Beja,Serpa,Vila Verde de Ficalho | - | -,-,Europe,"7° 17'58.5""W","37° 57'46.5""N",WGS84,37.95181,-7.28569,30,WGS84,73,2014-11-15,sweep net,Ana Rita Gonçalves,false,2014-11-15,2014-11-15 / 2014-11-15,2014-11-15,abdomen with anterior segments pale
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:289:AG,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2014-08-06,sweep net,Ana Rita Gonçalves,false,2014-08-06,2014-08-06 / 2014-08-06,2014-08-06,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:290:AG,PT,Algarve,PT-08,Faro,Loulé,Almancil | - | -,-,Europe,"8° 02'45.6""W","37° 02'23.9""N",WGS84,37.03442,-8.03489,30,WGS84,5,2014-08-24,sweep net,Ana Rita Gonçalves,false,2014-08-24,2014-08-24 / 2014-08-24,2014-08-24,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2014:291:AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela | Cova da Lua | -,-,Europe,"6° 49'37.4""W","41° 53'08.2""N",WGS84,41.88561,-6.81872,30,WGS84,792,2014-08-07,sweep net,Ana Rita Gonçalves,false,2014-08-07,2014-08-07 / 2014-08-07,2014-08-07,
