occurrenceID,type,basisOfRecord,eventID,samplingProtocol,collectedBy,scientificName,individualCount,sex,identifiedBy,dateIdentified,collectionCode,preparations
PT:DOL:97831,event,preservedSpecimen,PT:2014:031:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96148,event,preservedSpecimen,PT:2010:053:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97913,event,preservedSpecimen,PT:2014:059:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97855,event,preservedSpecimen,PT:2014:052:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95798,event,preservedSpecimen,PT:2011:019:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97887,event,preservedSpecimen,PT:2014:057:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97961,event,preservedSpecimen,PT:2014:006:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",14,7 male | 7 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97865,event,preservedSpecimen,PT:2014:028:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97873,event,preservedSpecimen,PT:2014:043:ADB,sweep net,Anja De Braekeleer,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95809,event,preservedSpecimen,PT:2011:022:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97883,event,preservedSpecimen,PT:2014:036:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",7,1 male | 6 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97946,event,preservedSpecimen,PT:2014:035:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",8,3 male | 5 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97878,event,preservedSpecimen,PT:2014:040:MP,sweep net,Marc Pollet,"Campsicnemus curvipes (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95667,event,preservedSpecimen,PT:2010:020:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97183,event,preservedSpecimen,PT:2013:004:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97584,event,preservedSpecimen,PT:2013:013:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",4,2 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97587,event,preservedSpecimen,PT:2013:014:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",5,3 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97065,event,preservedSpecimen,PT:2013:016:AG,collection by hand,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97572,event,preservedSpecimen,PT:2013:035:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97551,event,preservedSpecimen,PT:2013:038:AG,collection by hand,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97558,event,preservedSpecimen,PT:2013:055:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97473,event,preservedSpecimen,PT:2013:094:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97035,event,preservedSpecimen,PT:2013:105:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97111,event,preservedSpecimen,PT:2013:110:AG,collection by hand,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",4,2 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97438,event,preservedSpecimen,PT:2012:112:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97495,event,preservedSpecimen,PT:2013:118:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97593,event,preservedSpecimen,PT:2013:122:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",35,14 male | 21 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97560,event,preservedSpecimen,PT:2013:127:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98014,event,preservedSpecimen,PT:2016:394:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98045,event,preservedSpecimen,PT:2016:403:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98189,event,preservedSpecimen,PT:2013:154:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2018-06-04,MAPC,Wet | 75% alcohol
PT:DOL:97289,event,preservedSpecimen,PT:2013:162:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97293,event,preservedSpecimen,PT:2013:162:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96986,event,preservedSpecimen,PT:2014:194:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",3,0 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97296,event,preservedSpecimen,PT:2013:196:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97006,event,preservedSpecimen,PT:2014:223:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96878,event,preservedSpecimen,PT:2014:224:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96762,event,preservedSpecimen,PT:2015:234:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96649,event,preservedSpecimen,PT:2013:235:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97134,event,preservedSpecimen,PT:2013:242:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96559,event,preservedSpecimen,PT:2014:248:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96835,event,preservedSpecimen,PT:2014:291:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",8,3 male | 5 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98089,event,preservedSpecimen,PT:2015:403:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",6,4 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98100,event,preservedSpecimen,PT:2015:404:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98152,event,preservedSpecimen,PT:2016:416:AG,light trap,Ana Rita Gonçalves,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96906,event,preservedSpecimen,PT:2015:333:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96790,event,preservedSpecimen,PT:2015:349:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96780,event,preservedSpecimen,PT:2015:350:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97724,event,preservedSpecimen,PT:2016:367:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97742,event,preservedSpecimen,PT:2016:368:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97778,event,preservedSpecimen,PT:2016:360:RA,sweep net,Rui Andrade,"Campsicnemus curvipes (Fallén, 1823)",3,3 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97932,event,preservedSpecimen,PT:2014:029:MP,sweep net,Marc Pollet,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95802,event,preservedSpecimen,PT:2011:019:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95810,event,preservedSpecimen,PT:2011:022:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95632,event,preservedSpecimen,PT:2010:006:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97854,event,preservedSpecimen,PT:2014:052:MP,sweep net,Marc Pollet,"Campsicnemus loripes (Haliday, 1832)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95651,event,preservedSpecimen,PT:2010:011:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97864,event,preservedSpecimen,PT:2014:028:MP,sweep net,Marc Pollet,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98178,event,preservedSpecimen,PT:2018:002:JM,sweep net,Jonas Mortelmans,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2018-05-23,MAPC,-
PT:DOL:97828,event,preservedSpecimen,PT:2014:022:MP,sweep net,Marc Pollet,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95646,event,preservedSpecimen,PT:2010:010:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,2 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95778,event,preservedSpecimen,PT:2011:011:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95754,event,preservedSpecimen,PT:2011:003:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95745,event,preservedSpecimen,PT:2011:002:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95702,event,preservedSpecimen,PT:2011:002:JA,sweep net,Jorge Mota Almeida,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:95652,event,preservedSpecimen,PT:2010:012:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,1 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97914,event,preservedSpecimen,PT:2014:059:MP,sweep net,Marc Pollet,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95654,event,preservedSpecimen,PT:2010:013:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97941,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95662,event,preservedSpecimen,PT:2010:018:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,2 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95664,event,preservedSpecimen,PT:2010:019:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95786,event,preservedSpecimen,PT:2011:016:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97972,event,preservedSpecimen,PT:2014:009:ADB,sweep net,Anja De Braekeleer,"Campsicnemus loripes (Haliday, 1832)",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96051,event,preservedSpecimen,PT:2010:031:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,0 male | 2 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96049,event,preservedSpecimen,PT:2011:057:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96043,event,preservedSpecimen,PT:2011:056:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97992,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Campsicnemus loripes (Haliday, 1832)",11,11 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95828,event,preservedSpecimen,PT:2011:024:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",6,4 male | 2 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96054,event,preservedSpecimen,PT:2010:052:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",3,2 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96056,event,preservedSpecimen,PT:2010:055:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",6,5 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96008,event,preservedSpecimen,PT:2011:048:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95985,event,preservedSpecimen,PT:2011:044:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,1 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97879,event,preservedSpecimen,PT:2014:040:MP,sweep net,Marc Pollet,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98005,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Campsicnemus loripes (Haliday, 1832)",12,11 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95969,event,preservedSpecimen,PT:2011:040:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97980,event,preservedSpecimen,PT:2014:018:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Campsicnemus loripes (Haliday, 1832)",11,9 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95961,event,preservedSpecimen,PT:2011:038:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96334,event,preservedSpecimen,PT:2009:159:RA,collection by hand,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",3,3 male | 0 female,Marc Pollet,2012-01-10,MAPC,Wet | 75% alcohol
PT:DOL:95832,event,preservedSpecimen,PT:2011:025:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,1 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95835,event,preservedSpecimen,PT:2011:027:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95840,event,preservedSpecimen,PT:2011:029:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95896,event,preservedSpecimen,PT:2009:019:RA,yellow pan trap,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:95910,event,preservedSpecimen,PT:2009:023:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:95977,event,preservedSpecimen,PT:2011:113:RA,yellow pan trap,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96452,event,preservedSpecimen,PT:2011:231:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96058,event,preservedSpecimen,PT:2011:108:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97962,event,preservedSpecimen,PT:2014:006:MP,sweep net,Marc Pollet,"Campsicnemus loripes (Haliday, 1832)",8,7 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95918,event,preservedSpecimen,PT:2010:050:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97665,event,preservedSpecimen,PT:2013:008:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96696,event,preservedSpecimen,PT:2013:020:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",3,3 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97190,event,preservedSpecimen,PT:2013:030:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97413,event,preservedSpecimen,PT:2013:034:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",3,3 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96534,event,preservedSpecimen,PT:2012:056:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97375,event,preservedSpecimen,PT:2013:058:RA,collection by hand,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97425,event,preservedSpecimen,PT:2012:064:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97428,event,preservedSpecimen,PT:2012:068:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",4,2 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97431,event,preservedSpecimen,PT:2012:080:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",6,2 male | 4 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97436,event,preservedSpecimen,PT:2012:098:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96675,event,preservedSpecimen,PT:2013:108:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97437,event,preservedSpecimen,PT:2012:112:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",7,1 male | 6 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97439,event,preservedSpecimen,PT:2011:422:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97452,event,preservedSpecimen,PT:2013:142:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98010,event,preservedSpecimen,PT:2016:390:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98011,event,preservedSpecimen,PT:2016:394:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",7,3 male | 4 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98035,event,preservedSpecimen,PT:2016:391:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98038,event,preservedSpecimen,PT:2016:389:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98059,event,preservedSpecimen,PT:2016:395:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96643,event,preservedSpecimen,PT:2014:157:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96798,event,preservedSpecimen,PT:2014:158:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97192,event,preservedSpecimen,PT:2013:165:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus loripes (Haliday, 1832)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96861,event,preservedSpecimen,PT:2015:177:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97172,event,preservedSpecimen,PT:2013:179:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97202,event,preservedSpecimen,PT:2013:186:RA,sweep net,Rui Andrade,"Campsicnemus loripes (Haliday, 1832)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97278,event,preservedSpecimen,PT:2014:197:AG,sweep net,Ana Rita Gonçalves,"Campsicnemus loripes (Haliday, 1832)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
