occurrrenceID;eventDataControle;eventData;waterBody;locality;X;Y;vernacularName;lenght;weight;individualCount;dataSet;samplingProtocol;Mesohabitat;habitat
INBO:AQ:1359;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;143396,457;199875,659;rietvoorn;206;;1;NTMBZeekanaal;schietfuiken;VVO;betonnen kopbalk
INBO:AQ:1360;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;rietvoorn;138;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1361;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;rietvoorn;162;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1362;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;rietvoorn;158;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1363;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;rietvoorn;170;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1364;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;rietvoorn;173;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1365;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;rietvoorn;76;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1366;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;rietvoorn;94;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1367;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;rietvoorn;98;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1368;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;rietvoorn;102;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1369;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;rietvoorn;110;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1370;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;rietvoorn;116;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1371;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;rietvoorn;165;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1372;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;rietvoorn;201;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1373;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;31;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1374;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;37;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1375;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;47;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1376;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;48;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1377;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;49;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1378;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;51;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1379;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;52;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1380;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;54;;4;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1381;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;55;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1382;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;56;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1383;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;57;;3;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1384;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;61;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1385;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;rietvoorn;62;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1386;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;32;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1387;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;49;;3;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1388;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;52;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1389;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;53;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1390;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;54;;5;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1391;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;55;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1392;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;56;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1393;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;57;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1394;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;58;;4;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1395;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;59;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1396;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;rietvoorn;61;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1397;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;snoekbaars;60;;2;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:1398;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;snoekbaars;70;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:1399;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;snoekbaars;95;;2;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:1400;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;snoekbaars;100;;3;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:1401;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen;151952,138;184548,152;snoekbaars;95;;1;NTMBZeekanaal;schietfuiken;VVO;schanskorven
INBO:AQ:1402;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen;151952,138;184548,152;snoekbaars;392;;1;NTMBZeekanaal;schietfuiken;VVO;schanskorven
INBO:AQ:1403;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen;151952,138;184548,152;snoekbaars;450;;1;NTMBZeekanaal;schietfuiken;VVO;schanskorven
INBO:AQ:1404;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen;151952,138;184548,152;snoekbaars;545;;1;NTMBZeekanaal;schietfuiken;VVO;schanskorven
INBO:AQ:1405;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;snoekbaars;89;;1;NTMBZeekanaal;schietfuiken;NTMB;houtige begroeiing
INBO:AQ:1406;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;snoekbaars;119;;1;NTMBZeekanaal;schietfuiken;NTMB;houtige begroeiing
INBO:AQ:1407;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;snoekbaars;530;;1;NTMBZeekanaal;schietfuiken;NTMB;houtige begroeiing
INBO:AQ:1408;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 2;152073,166;184314,048;snoekbaars;210;;1;NTMBZeekanaal;schietfuiken;NTMB;afkalvende oever
INBO:AQ:1409;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_A;152539,338;183111,462;snoekbaars;104;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1410;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_A;152539,338;183111,462;snoekbaars;148;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1411;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;96;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1412;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;98;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1413;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;115;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1414;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;124;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1415;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;140;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1416;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;143;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1417;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;155;;2;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1418;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;180;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1419;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;182;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1420;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;snoekbaars;190;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1421;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;snoekbaars;116;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1422;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;snoekbaars;134;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1423;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;snoekbaars;90;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1424;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;snoekbaars;112;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1425;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;snoekbaars;115;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1426;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;snoekbaars;429;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1427;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;snoekbaars;118;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1428;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;snoekbaars;119;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1429;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;snoekbaars;125;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1430;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;snoekbaars;138;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:1431;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;snoekbaars;115;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1432;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;snoekbaars;173;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:1433;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;snoekbaars;200;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:1434;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;zeelt;450;;1;NTMBZeekanaal;elektrische bevissing;NTMB;houtige begroeiing
INBO:AQ:1435;1/09/2014;1/09/2014;Kanaal Brussel-Schelde;LO Grimbergen;151843,59;184560,438;zeelt;436;;1;NTMBZeekanaal;elektrische bevissing;VVO;betonnen kopbalk
INBO:AQ:1436;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;zeelt;390;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:1437;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;zeelt;48;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:1438;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;zeelt;54;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:1439;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;zeelt;58;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:1440;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;zeelt;117;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:1441;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;zeelt;138;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:1442;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;zeelt;132;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1443;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;zeelt;155;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1444;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;zeelt;193;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1445;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;zeelt;93;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:1446;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;zeelt;110;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:1447;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;zeelt;52;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1448;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;zeelt;66;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:1449;6/07/2016;6/07/2016;Schelde;Bergenmeersen;121984,812;189949,858;giebel;237;304;;BKR;Fuik actieve intrek;;
INBO:AQ:1450;8/09/2016;8/09/2016;Schelde;Bergenmeersen;121984,812;189949,858;paling;550;272;;BKR;Fuik actieve intrek;;
INBO:AQ:1451;8/09/2016;8/09/2016;Schelde;Bergenmeersen;121984,812;189949,858;giebel;127;49;;BKR;Fuik actieve intrek;;
INBO:AQ:1452;8/09/2016;8/09/2016;Schelde;Bergenmeersen;121984,812;189949,858;giebel;337;1032;;BKR;Fuik actieve intrek;;
INBO:AQ:1453;8/09/2016;8/09/2016;Schelde;Bergenmeersen;121984,812;189949,858;giebel;148;88;;BKR;Fuik actieve intrek;;
INBO:AQ:1454;8/09/2016;8/09/2016;Schelde;Bergenmeersen;121984,812;189949,858;giebel;167;119;;BKR;Fuik actieve intrek;;
INBO:AQ:1455;8/09/2016;8/09/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;75;6;;BKR;Fuik actieve intrek;;
INBO:AQ:1456;8/09/2016;8/09/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;85;7;;BKR;Fuik actieve intrek;;
INBO:AQ:1457;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;74;4,5;;BKR;Fuik actieve intrek;;
INBO:AQ:1458;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;3,9;;BKR;Fuik actieve intrek;;
INBO:AQ:1459;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;4,3;;BKR;Fuik actieve intrek;;
INBO:AQ:1460;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;71;4,4;;BKR;Fuik actieve intrek;;
INBO:AQ:1461;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;4,2;;BKR;Fuik actieve intrek;;
INBO:AQ:1462;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;81;6,3;;BKR;Fuik actieve intrek;;
INBO:AQ:1463;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;71;4,1;;BKR;Fuik actieve intrek;;
INBO:AQ:1464;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;75;5,2;;BKR;Fuik actieve intrek;;
INBO:AQ:1465;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;64;3,6;;BKR;Fuik actieve intrek;;
INBO:AQ:1466;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;63;7,2;;BKR;Fuik actieve intrek;;
INBO:AQ:1467;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;73;5,1;;BKR;Fuik actieve intrek;;
INBO:AQ:1468;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;73;4,7;;BKR;Fuik actieve intrek;;
INBO:AQ:1469;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;100;14,4;;BKR;Fuik actieve intrek;;
INBO:AQ:1470;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;72;5,2;;BKR;Fuik actieve intrek;;
INBO:AQ:1471;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;73;4,8;;BKR;Fuik actieve intrek;;
INBO:AQ:1472;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;78;5,5;;BKR;Fuik actieve intrek;;
INBO:AQ:1473;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;79;4,6;;BKR;Fuik actieve intrek;;
INBO:AQ:1474;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;72;4,8;;BKR;Fuik actieve intrek;;
INBO:AQ:1475;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;72;4,8;;BKR;Fuik actieve intrek;;
INBO:AQ:1476;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;83;7,1;;BKR;Fuik actieve intrek;;
INBO:AQ:1477;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;66;4,3;;BKR;Fuik actieve intrek;;
INBO:AQ:1478;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;76;5,8;;BKR;Fuik actieve intrek;;
INBO:AQ:1479;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;4,2;;BKR;Fuik actieve intrek;;
INBO:AQ:1480;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;63;3,3;;BKR;Fuik actieve intrek;;
INBO:AQ:1481;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;66;2,8;;BKR;Fuik actieve intrek;;
INBO:AQ:1482;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;4,2;;BKR;Fuik actieve intrek;;
INBO:AQ:1483;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;84;6,6;;BKR;Fuik actieve intrek;;
INBO:AQ:1484;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;77;5,2;;BKR;Fuik actieve intrek;;
INBO:AQ:1485;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;74;5,1;;BKR;Fuik actieve intrek;;
INBO:AQ:1486;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;3,4;;BKR;Fuik actieve intrek;;
INBO:AQ:1487;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;78;5,5;;BKR;Fuik actieve intrek;;
INBO:AQ:1488;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;4,1;;BKR;Fuik actieve intrek;;
INBO:AQ:1489;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;74;5,7;;BKR;Fuik actieve intrek;;
INBO:AQ:1490;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;63;3,3;;BKR;Fuik actieve intrek;;
INBO:AQ:1491;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;74;5;;BKR;Fuik actieve intrek;;
INBO:AQ:1492;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;4,1;;BKR;Fuik actieve intrek;;
INBO:AQ:1493;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;82;6,5;;BKR;Fuik actieve intrek;;
INBO:AQ:1494;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;64;3,4;;BKR;Fuik actieve intrek;;
INBO:AQ:1495;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;68;3,6;;BKR;Fuik actieve intrek;;
INBO:AQ:1496;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;70;4,8;;BKR;Fuik actieve intrek;;
INBO:AQ:1497;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;76;6;;BKR;Fuik actieve intrek;;
INBO:AQ:1498;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;74;5,3;;BKR;Fuik actieve intrek;;
INBO:AQ:1499;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;66;4,2;;BKR;Fuik actieve intrek;;
INBO:AQ:1500;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;blankvoorn;75;5,6;;BKR;Fuik actieve intrek;;
INBO:AQ:1501;10/06/2016;10/06/2016;Schelde;Bergenmeersen;121984,812;189949,858;bot;18;1;;BKR;Fuik actieve intrek;;
INBO:AQ:1502;10/08/2016;10/08/2016;;Bergenmeersen;121984,812;189949,858;diklipharder;98;14;;BKR;Fuik actieve intrek;;
INBO:AQ:1503;10/08/2016;10/08/2016;;Bergenmeersen;121984,812;189949,858;diklipharder;101;15;;BKR;Fuik actieve intrek;;
INBO:AQ:1504;10/08/2016;10/08/2016;;Bergenmeersen;121984,812;189949,858;diklipharder;109;18;;BKR;Fuik actieve intrek;;
INBO:AQ:1505;10/08/2016;10/08/2016;;Bergenmeersen;121984,812;189949,858;giebel;225;326;;BKR;Fuik actieve intrek;;
