occurrrenceID,eventDataControle,eventData,day,month,year,eventDate,waterBody,locality,X,Y,vernacularName,vernacularNameGBIF,verName,scientificName2,scientificName,lifeStage,lenght,weight,individualCount,dataSet,samplingProtocol,Mesohabitat,habitat
INBO:AQ:2701,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,172,"69,5",,Ijse,,,
INBO:AQ:2702,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,182,"84,3",,Ijse,,,
INBO:AQ:2703,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,117,"18,1",,Ijse,,,
INBO:AQ:2704,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,47,1,,Ijse,,,
INBO:AQ:2705,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,56,"2,2",,Ijse,,,
INBO:AQ:2706,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,62,"3,8",,Ijse,,,
INBO:AQ:2707,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,184,"91,3",,Ijse,,,
INBO:AQ:2708,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,110,"17,4",,Ijse,,,
INBO:AQ:2709,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,67,"4,7",,Ijse,,,
INBO:AQ:2710,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,57,"2,9",,Ijse,,,
INBO:AQ:2711,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,62,3,,Ijse,,,
INBO:AQ:2712,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,184,"82,4",,Ijse,,,
INBO:AQ:2713,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,184,"90,1",,Ijse,,,
INBO:AQ:2714,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,147,"41,8",,Ijse,,,
INBO:AQ:2715,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,beekforel,Beekforel,,"Salmo trutta fario Linnaeus, 1758","Salmo trutta fario Linnaeus, 1758", ,224,"157,3",,Ijse,,,
INBO:AQ:2716,22/05/2017,22/05/2017,22,05,2017,2017-05-22,Ijse,recht traject 3,163618.212,163548.929,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,64,"3,9",,Ijse,,,
INBO:AQ:2717,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,beekforel,Beekforel,,"Salmo trutta fario Linnaeus, 1758","Salmo trutta fario Linnaeus, 1758", ,185,82,,Ijse,,,
INBO:AQ:2718,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,beekforel,Beekforel,,"Salmo trutta fario Linnaeus, 1758","Salmo trutta fario Linnaeus, 1758", ,198,80,,Ijse,,,
INBO:AQ:2719,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,115,13,,Ijse,,,
INBO:AQ:2720,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,114,12,,Ijse,,,
INBO:AQ:2721,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,153,35,,Ijse,,,
INBO:AQ:2722,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,150,50,,Ijse,,,
INBO:AQ:2723,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,paling,Aal,,"Anguilla anguilla (Linnaeus, 1758)","Epilachna paling Yu, 2001", ,298,50,,Ijse,,,
INBO:AQ:2724,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,203,103,,Ijse,,,
INBO:AQ:2725,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,175,62,,Ijse,,,
INBO:AQ:2726,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,108,19,,Ijse,,,
INBO:AQ:2727,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,215,168,,Ijse,,,
INBO:AQ:2728,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,beekforel,Beekforel,,"Salmo trutta fario Linnaeus, 1758","Salmo trutta fario Linnaeus, 1758", ,175,60,,Ijse,,,
INBO:AQ:2729,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,210,115,,Ijse,,,
INBO:AQ:2730,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,145,43,,Ijse,,,
INBO:AQ:2731,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,122,23,,Ijse,,,
INBO:AQ:2732,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,115,21,,Ijse,,,
INBO:AQ:2733,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,185,84,,Ijse,,,
INBO:AQ:2734,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,159,56,,Ijse,,,
INBO:AQ:2735,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,44,1,,Ijse,,,
INBO:AQ:2736,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,rietvoorn,,,"Scardinius scardafa (Bonaparte, 1837)","Scardinius scardafa (Bonaparte, 1837)", ,149,49,,Ijse,,,
INBO:AQ:2737,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,153,49,,Ijse,,,
INBO:AQ:2738,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,55,2,,Ijse,,,
INBO:AQ:2739,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,68,4,,Ijse,,,
INBO:AQ:2740,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,beekforel,Beekforel,,"Salmo trutta fario Linnaeus, 1758","Salmo trutta fario Linnaeus, 1758", ,218,141,,Ijse,,,
INBO:AQ:2741,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,beekforel,Beekforel,,"Salmo trutta fario Linnaeus, 1758","Salmo trutta fario Linnaeus, 1758", ,195,89,,Ijse,,,
INBO:AQ:2742,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,142,32,,Ijse,,,
INBO:AQ:2743,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,rietvoorn,,,"Scardinius scardafa (Bonaparte, 1837)","Scardinius scardafa (Bonaparte, 1837)", ,129,30,,Ijse,,,
INBO:AQ:2744,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,58,2,,Ijse,,,
INBO:AQ:2745,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,41,1,,Ijse,,,
INBO:AQ:2746,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,191,76,,Ijse,,,
INBO:AQ:2747,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,185,78,,Ijse,,,
INBO:AQ:2748,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,beekforel,Beekforel,,"Salmo trutta fario Linnaeus, 1758","Salmo trutta fario Linnaeus, 1758", ,191,86,,Ijse,,,
INBO:AQ:2749,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,103,13,,Ijse,,,
INBO:AQ:2750,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,250,229,,Ijse,,,
INBO:AQ:2751,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,75,2,,Ijse,,,
INBO:AQ:2752,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,58,1,,Ijse,,,
INBO:AQ:2753,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,155,53,,Ijse,,,
INBO:AQ:2754,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,69,2,,Ijse,,,
INBO:AQ:2755,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,156,48,,Ijse,,,
INBO:AQ:2756,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,170,83,,Ijse,,,
INBO:AQ:2757,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,93,8,,Ijse,,,
INBO:AQ:2758,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,paling,Aal,,"Anguilla anguilla (Linnaeus, 1758)","Epilachna paling Yu, 2001", ,330,50,,Ijse,,,
INBO:AQ:2759,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,218,126,,Ijse,,,
INBO:AQ:2760,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,140,35,,Ijse,,,
INBO:AQ:2761,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,74,4,,Ijse,,,
INBO:AQ:2762,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,71,2,,Ijse,,,
INBO:AQ:2763,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,118,17,,Ijse,,,
INBO:AQ:2764,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,100,5,,Ijse,,,
INBO:AQ:2765,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,76,3,,Ijse,,,
INBO:AQ:2766,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,51,1,,Ijse,,,
INBO:AQ:2767,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 1,166335.208,164909.953,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,69,3,,Ijse,,,
INBO:AQ:2768,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,186,79,,Ijse,,,
INBO:AQ:2769,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,168,54,,Ijse,,,
INBO:AQ:2770,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,121,22,,Ijse,,,
INBO:AQ:2771,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,173,62,,Ijse,,,
INBO:AQ:2772,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,187,85,,Ijse,,,
INBO:AQ:2773,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,135,30,,Ijse,,,
INBO:AQ:2774,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,36,1,,Ijse,,,
INBO:AQ:2775,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,36,1,,Ijse,,,
INBO:AQ:2776,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,48,1,,Ijse,,,
INBO:AQ:2777,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,87,7,,Ijse,,,
INBO:AQ:2778,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,216,158,,Ijse,,,
INBO:AQ:2779,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,146,35,,Ijse,,,
INBO:AQ:2780,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,156,48,,Ijse,,,
INBO:AQ:2781,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,156,57,,Ijse,,,
INBO:AQ:2782,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,273,257,,Ijse,,,
INBO:AQ:2783,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,159,70,,Ijse,,,
INBO:AQ:2784,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,148,43,,Ijse,,,
INBO:AQ:2785,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,145,35,,Ijse,,,
INBO:AQ:2786,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,56,2,,Ijse,,,
INBO:AQ:2787,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,23,1,,Ijse,,,
INBO:AQ:2788,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,259,219,,Ijse,,,
INBO:AQ:2789,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,180,79,,Ijse,,,
INBO:AQ:2790,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,156,50,,Ijse,,,
INBO:AQ:2791,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,112,19,,Ijse,,,
INBO:AQ:2792,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,156,18,,Ijse,,,
INBO:AQ:2793,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,137,29,,Ijse,,,
INBO:AQ:2794,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,102,13,,Ijse,,,
INBO:AQ:2795,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,paling,Aal,,"Anguilla anguilla (Linnaeus, 1758)","Epilachna paling Yu, 2001", ,122,4,,Ijse,,,
INBO:AQ:2796,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,143,41,,Ijse,,,
INBO:AQ:2797,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,117,19,,Ijse,,,
INBO:AQ:2798,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,bermpje,Bermpje,,"Barbatula barbatula (Linnaeus, 1758)","Barbatula barbatula (Linnaeus, 1758)", ,79,5,,Ijse,,,
INBO:AQ:2799,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,driedoornige stekelbaars,,,"Gasterosteus aculeatus
Linnaeus, 1758","Gasterosteus aculeatus
Linnaeus, 1758", ,55,3,,Ijse,,,
INBO:AQ:2800,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,240,167,,Ijse,,,
INBO:AQ:2801,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,135,36,,Ijse,,,
INBO:AQ:2802,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,riviergrondel,Riviergrondel,,"Gobio gobio (Linnaeus, 1758)","Gobio gobio (Linnaeus, 1758)", ,127,30,,Ijse,,,
INBO:AQ:2803,30/05/2017,30/05/2017,30,05,2017,2017-05-30,Ijse,meander traject 2,166426.49,165005.864,kopvoorn,Kopvoorn,,"Squalius cephalus (Linnaeus, 1758)","Squalius cephalus (Linnaeus, 1758)", ,189,95,,Ijse,,,
